id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
TPM3	113508808	123994168	117436088	191990304	194625712	158051504	82182552	57275000	76640232	83444488	77399840	93743536
SPOCK2	2132514816	1565117440	1501388032	1578935808	1537966976	1309566464	2549115904	2424617472	2136259584	2211134464	2117367936	2308122112
CTSD	705365824	719788224	618871360	709659200	724459712	605069312	742312320	768460544	685076224	1101804288	928015808	888565248
LGALS3BP	2073988608	2128966272	2018583168	3379554560	4661529600	3793971456	2390407680	1981147520	2229104640	3485487616	3968632576	3624950528
EEF1G	183714384	224786464	197027232	116779456	124313568	130273808	125729320	145720720	150713296	174147664	161041152	172495728
VIM	34529180	50818348	41899352	39611552	37125668	34868164	10464268	6519992.5	8308361	21062104	20267974	20415916
CTSB	10245927936	10315889664	10213252096	7487288320	8008090112	7082753536	10382680064	10679593984	11466546176	11469566976	10295470080	10148784128
EIF4G1	92331816	109467272	93963040	87194904	76422056	67207312	77270616	93083136	97358864	67742000	58432896	61613296
BCAM	377510592	337014688	393253472	405297120	360911776	389234080	588422272	600028672	447588672	389492384	449974304	404810336
CTNNA1	18330922	190721328	21805258	31832738	149878768	117975544	17252654	14986146	16271987	13624683	16658321	14076718
USO1	46300664	54062808	47219632	77825752	71332832	61799012	42070296	48056652	41925016	108349304	112455288	98503200
SERPINA1	229263344	289904256	230929088	579360128	586963904	379295936	1116437376	788284352	783643392	325989664	278940768	271447840
NID2	147050480	152176400	142725056	64132476	62847332	57785944	55649016	67495800	65539716	60055260	58260312	53575428
EIF4A1	74466976	80351904	87540224	77212352	75636224	63830020	55336068	62447912	65294124	47348564	47571428	47590648
FSTL1	4587204608	4926388224	4418272768	4975181824	4263325696	4559727616	2888965120	1781035520	1856480128	3210617344	2574850560	3289142528
ALDH1A1	115964328	125416016	122288368	86796240	73189664	78646072	44499652	40717508	38046540	52155676	42062852	57521748
RARS1	44224476	48829612	42335004	41146336	36232836	39763200	25318038	27901742	31409978	51662984	48328568	48402820
LDHA	598111296	594714048	643868480	850045056	827187264	740822272	520546624	443944576	501696224	370615904	369367392	419023008
TPP2	40739432	39871568	51820156	20784666	23598178	21863180	23282490	29705168	33238064	33757272	32167062	41299304
PDCD6IP	25876684	28314846	29409778	37689008	41660016	31606526	27528006	25603986	24856326	20821072	20949780	21787396
PCDH7	17178120	18679054	17618062	26595374	22811276	25745740	30382644	28772962	30244224	11998702	10724993	11426643
ITGAV	92221488	102032112	79698328	61420384	70773968	63527296	86980384	86897768	91617648	62667840	77606808	66961324
CYFIP1	17597608	22048328	20085116	9321626	9628724	10582830	15558739	13703273	14577478	15469697	21076952	17552826
LOXL2	571668224	480305376	472424512	256104160	247913296	231179696	376335776	334167808	286877504	356482816	307544608	335057056
HSPA9	23832572	29627112	25337564	22336344	26240848	23405418	21326644	19697772	24521556	17311648	11183628	13455147
PABPC1	70860648	88123984	76892568	54398004	73345648	73167344	50334508	62219668	70034688	41020464	50877512	39102568
PGD	249358144	265043232	248161760	239177968	256798688	201358704	123325496	126665776	145934704	138718272	132402904	147866256
FLNC	20519112	28892008	27751924	63257484	38631164	43456320	48757488	44376752	46282500	49848964	42758712	52566876
USP14	63163068	83735072	72228440	62390540	70860672	55592884	50094316	66578120	66008820	56305576	58861344	59103908
CTSV	1027276288	874611392	919888960	865097792	905982720	896878528	2117631872	1883387008	1714337792	2326230784	2362460928	2026619776
XRCC5	47997868	64168968	59738848	40938860	42315732	44115148	23715876	22484446	27978542	38999896	43454440	43549736
SNRNP70	243875200	271691232	286892160	173173904	185494064	282379872	202846288	190789232	201829616	194376704	251106288	215575632
MAP4	91553760	84572704	74739536	65905140	66249560	61657172	22266120	13868647	19235454	40394296	46942448	48443420
CPE	75549592	106944616	75938296	110169464	114898368	86616136	85996488	82469784	81962064	89323336	79510448	65474208
KIF5B	24773918	29998924	24972216	14222383	17298846	14764831	9559030	9893411	11042178	12917136	14688791	19895300
PSMD2	20536764	30719670	27641194	24912400	25305806	21145716	17101164	19511612	22942862	21285002	20482914	22347448
UPF1	16415968	19870982	18167426	6600035	6686255.5	7516822	5870608.5	8870136	8943625	7170562	9254436	9007569
GOT1	160932528	163432144	152119936	151831488	164094864	143552016	88569408	94045960	110609064	90718512	90145576	97488104
RCC2	167205680	157462800	161892128	94978520	95724152	130530928	83593296	91681888	94273128	70759184	87765264	81054608
ANXA3	78537592	106524368	75210256	69494488	60889460	53999076	42929412	47490172	54642824	35593988	40935440	36478720
TMEM132A	55590936	52467884	46212716	80836776	94357032	79394768	72419128	75066264	79063456	110183016	89747360	96636056
MFGE8	388760960	462288352	377895584	502292288	581898624	468320960	1252484352	995229632	894408256	1064397120	1035833024	935199744
TNKS1BP1	16953188	24179588	19931452	10555251	12093833	14622069	2464575.25	1527746.875	2374188.25	7949650.5	10181754	11143820
BOC	89973144	76458392	83007752	225553856	227009232	251576400	62193736	55139860	45907200	166836688	164125024	166369616
MAMDC2	144335072	104331184	101008552	79042872	91177376	90668072	15476542	18087348	17419994	69100920	75016112	69644712
SF3A1	33246770	41585632	33920464	35094320	35154636	38396768	16462797	10161890	15113851	24998662	27446332	24468570
EIF4A2	19612358	23534952	24791418	20806380	21176356	16446574	13273387	16040016	15840994	10772833	11171674	10871706
PLS3	20312730	24999330	24993034	31523712	29675706	26275828	22109508	19274972	25427746	22452324	28175462	24440958
NUDCD1	99275312	104421616	114937528	41187680	46092516	50878208	49399848	69252640	70797968	59870096	62899588	70086720
ANXA5	115119088	129700144	116098000	164495152	147216144	136039824	111982000	94989264	113661848	60682788	69151416	68023040
CCT5	25437066	25911506	24724046	51758008	52474544	45423120	19845438	18764320	17110318	27921046	28692168	31874626
MET	110817000	109510256	118982560	100154816	111586424	87181432	175470720	166016736	207723440	172377584	129036024	104425048
YWHAE	217668352	205312944	180673296	441690624	458849792	358529088	224062192	180834992	206699728	181281232	183660464	230065488
TLL2	15725939	14295013	13800307	8482410	10922540	10404188	14268689	10874547	9519469	27998716	29217818	24908712
ATP6V1A	41651808	55576680	44842804	30342360	37761700	31867572	29638930	35170532	45150108	39290136	40156588	40676552
HK1	34914900	36160836	34849700	29127390	29088420	29583096	27924688	22778692	25105510	27611562	29003184	23734596
IGSF3	19035710	16541672	15815462	14534077	14354040	15457596	10852636	12221510	9849321	20719554	22601970	21894610
HSPA13	147582656	188861952	160021440	216399136	206231696	219798448	278272480	233066336	210833952	193239264	164848960	176522096
CTTN	281764320	268389264	198047904	161041664	154378480	161248608	588405504	612697472	698973888	205085056	199138400	177947808
GDA	102846712	108441016	91900976	68910504	68300376	55542388	55246216	53874840	54977244	36753984	41665260	42974960
NOMO2	15238739	14507635	16675340	21810824	22782012	22449794	14065182	18301732	15672996	18146724	19815256	17855802
ITGA3	86941992	97123920	70838328	48582764	56175584	48414796	207040432	185826496	189637552	93644488	101236736	87772352
MTDH	159540368	159460480	131748448	196422112	181012064	186471184	125443600	75898744	118962824	104282664	94547776	107370008
MMP10	13018730	15666867	12494171	31273546	28206352	24205902	135700016	130828720	110321496	31332646	29758554	21545588
PLAU	703001472	775922368	768048320	330516864	312282400	310580576	2202080256	2170761984	2235046656	865094592	981885440	790919488
EMILIN2	7515053	9429455	6065104	20152090	23760514	17666184	607899.3125	211384.4844	523396.8125	1279491.625	745661.625	1898310.875
DDX1	58489972	65342044	57491780	39482668	42024288	37469588	40673684	53115648	56755832	42502216	37992200	40376116
HNRNPC	325575968	434392544	359862720	361506176	330282272	405223328	278018144	190863840	302424576	225969584	234810368	219452224
CAP1	199754816	181823584	180786912	76806592	81762408	84183688	81973712	93614232	91285976	119209816	110866952	127388840
MXRA5	14905473	13820906	13911655	13794052	17074010	18314484	3904938.25	2453246.25	1720248.875	7059858	7731962	8506017
EXT2	23496272	25680242	20521526	34763440	38367144	27348330	24015618	28395242	30400578	28672368	30787010	23330554
HEXB	282758432	326207168	273449760	504030208	510655168	435951424	288611840	219345168	204924368	442456992	401234208	431579072
EXT1	38248340	46379736	36637928	39275184	45780884	34277888	45220556	47720980	43822532	51207332	48690748	40703660
ATIC	32815694	35384996	40401404	21394436	44745668	21377036	15105427	16062378	18858532	20366646	20911786	26333538
DSC2	36074988	34254292	35792212	110292384	98945824	102322328	73093304	65368364	75969896	292118848	248887936	218286656
AHCY	218490848	216048096	217502656	149521152	152604192	147158656	119767112	147652560	143268832	110417712	107111112	119365536
PPP6R3	26226126	27341782	29403790	14429923	13397786	16790488	14227888	21065390	18688068	16785076	19934306	18349066
CD2AP	57656612	65735576	56588720	40535616	41990952	42423320	31414566	21268770	28464410	34801800	29486914	34419168
IPO9	67307648	74712624	72104184	36143484	34899596	41163392	37565348	44904308	55213864	51893800	56566168	56231344
TUBB	220933664	337744352	300820096	206279776	221879568	215788288	148179440	136331584	193914944	141939232	154032960	155887072
C1R	42172384	37542672	34669244	69807912	89515536	78064968	42779500	44346096	42600904	66904452	61479568	55739036
NRDC	13417473	17257458	17636176	15105539	18678196	15760227	13418499	13134549	16540103	13259836	12754466	14757812
SDF4	382811296	500388576	371632352	1056233664	996813248	856959104	447387200	280692352	325153152	583137536	471464992	556594944
GARS1	36026120	38942520	37316092	24423754	29401818	25394700	20181742	17199332	19943104	21880650	22135268	22661340
YWHAQ	128262416	108797288	105439824	244819424	241621088	172868816	184270592	156988384	177429664	136687776	132400952	151680656
HNRNPA1	1171996288	1500785792	1521040640	738252160	650260736	1033112768	714552320	820829952	1062066112	602044480	756958400	543184960
NFASC	24034780	20481728	21214810	24604112	22817468	24077444	22405876	31531438	21370078	44223428	43013008	38148528
HEXA	130561000	173530368	125379104	248287904	267957344	192593808	174969088	158900064	146808688	223520000	179693888	189325008
SAFB	71191200	76389376	80978056	109817424	120729176	139017984	43228020	30823334	38482668	56853432	62659600	65345000
EIF2A	86754440	86311552	91574616	32038810	33539020	29792434	53914128	77688856	81666048	41291116	37124412	42519896
DDX21	34788996	38784536	34231820	17769246	13874754	19500548	12272994	15339187	13804295	13027874	16350610	13225036
SMARCA5	30586576	38817520	30738794	34498324	35239168	27038270	19402822	13389959	19113106	16999884	19002114	19289764
ANOS1	109660224	93402776	93203744	48804444	48728392	55890772	41994308	41979084	31371036	52328116	66229164	50410460
PLTP	303565664	344618656	310694880	442765152	421939936	439895136	535140160	512030336	457667424	375433568	315735520	355591712
TJP2	35142684	38289216	37279668	16766401	18281670	20906978	14795028	14611508	17046714	16621094	24668502	21023334
GALNT2	63055924	68629208	51033496	99437416	107782072	89924632	49425652	53934476	54690212	113784752	108044608	80225856
MYLK	20449204	19983518	22676014	7267959	8717562	9226329	7445566.5	7762077	8067845	5638699.5	7199554.5	7447745.5
IDH1	144696864	145872864	155575136	120246008	137812736	126534800	84733440	112211320	110420392	111796408	100787560	104226128
CNOT1	17668204	22320262	23717568	9370808	7092531.5	5605075.5	16510754	9065979	8139912	11296844	11225373	13130552
GART	40458896	46719368	53439320	24482946	26732908	25381088	30774238	31428390	37196256	21497246	23286592	25322308
HSPA2	5185996.5	7009666	6805272	3978672.75	4198808	4977100.5	1930699.25	2390573	2756153.5	3816307.25	3270553.5	3796233.75
BGN	201282240	171979936	192418192	326756608	335692032	337893632	255701584	257543520	228149824	717955904	674676864	716730880
TUBA1A	356657536	448103648	434563328	256129216	273658336	234497056	133057288	146733248	157200272	161226816	176111408	174950624
GOLGA4	3348218.25	4210431.5	4131181.5	11439570	15095203	14303699	7103506	1892647.75	2847919.75	2805754.5	5737409.5	3828401.75
THRAP3	69184032	71525672	57377300	82712376	57926252	99498800	28654508	20813858	31947662	50637484	55796132	51035980
SYNCRIP	93513128	112203008	96907800	76380216	76988856	78078296	59030184	68590280	72414952	53050188	57383860	53403120
CLSTN2	289300704	300551264	243402720	148828112	180191696	147551232	258754192	242336032	208364464	278212000	251481888	242571664
HNRNPU	227344912	198940928	195398896	116010056	110371136	113420048	99381752	108895968	123972072	93572504	114574800	102959448
SEMA3F	76585256	72361856	70392816	39102048	44928892	44775772	29631114	30094040	24505466	88822080	89134552	83533392
SSRP1	296240480	307601344	280324864	142562624	138102896	198809200	135591456	136763456	151362896	139563600	166084480	164324368
TPI1	154340608	151009056	134272368	201166288	211149776	160608080	128427992	159834784	193388512	217114672	160266096	167493136
CCT6A	28384046	30783786	30428942	26954276	26228776	24324752	19923842	16004591	21723738	22338536	23272726	25570482
SULF2	99882256	85212592	86994352	134701056	128075888	152665904	32532072	28050370	28760150	81947512	97825088	81179752
PRDX1	428648512	409422336	396564256	336547616	329826240	312353696	230255184	240648416	272246400	248145744	229115648	264795008
MMP1	6660125.5	5125555.5	4001772.25	3381600	4388418	2557152.75	104934736	65622160	63308992	5230242.5	6322149.5	4947958
SRSF1	620202880	609757696	622603712	333788704	298797792	521071392	297672480	275977216	348608704	359626368	422994208	389066048
ANXA1	78460608	85301448	77723720	87321992	86527000	71898384	68690960	55703556	63570256	41002176	53475160	50528124
DHX15	36012136	48443024	46120996	17919798	17568296	21554166	14576029	19700626	20312356	23806520	26524986	26061054
GOT2	62885516	65414468	63913044	54701308	58279832	50428792	44409128	45176344	44124472	32160426	25661794	28511564
TUBB4B	18480504	25175120	25262508	12765336	16498087	15038079	11162032	12254624	13323982	11910712	14536029	11317127
