id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
DCAF5	2461.776488	0.091092705	0.087084014	1.046032458	0.295546047	0.502257444	0.529374845070188	0.299073617816815
ACOX1	692.5006458	0.116974957	0.111854188	1.045780757	0.295662267	0.502402151	0.529204097453344	0.298948509865146
JMJD7-PLA2G4B	75.20846523	0.277360538	0.265288897	1.045503752	0.295790208	0.502540955	0.529016207222008	0.29882853926922
PRRT1	31.40562613	-0.402745075	0.385228974	-1.045469325	0.295806111	0.502540955	0.528992858242559	0.29882853926922
PPFIA1	1890.970507	0.105790671	0.101216442	1.045192551	0.295933986	0.502652579	0.528805156215877	0.298732084833716
HCN3	47.1892639	0.359441411	0.343893108	1.045212605	0.295924719	0.502652579	0.528818756106966	0.298732084833716
WDR66	38.03133738	-0.419414138	0.401369297	-1.0449582	0.296042289	0.502783721	0.528646246483225	0.29861879223175
RASGRF1	19.01703803	0.458106345	0.438505323	1.044699621	0.29616182	0.502933903	0.528470929717831	0.29848908740644
EHD2	30.34697924	-0.393611808	0.37685509	-1.04446462	0.29627048	0.503065595	0.528311618893851	0.298375383355193
EPAS1	2139.90898	0.167005261	0.159975076	1.043945504	0.296510603	0.50342046	0.527959771972373	0.298069137845003
AC083899.3	27.92520907	-0.439110553	0.420669489	-1.043837416	0.296560618	0.503452513	0.527886521955192	0.298041487006403
LRRC37A17P	50.11862898	-0.396410528	0.379842257	-1.043618818	0.296661783	0.503571387	0.527738397401521	0.297938954539236
CTD-2336O2.1	62.01828842	0.334421061	0.320546263	1.043284853	0.296816384	0.503780931	0.527512130062809	0.297758275341696
CCT7	8714.217507	-0.074210654	0.071140538	-1.04315566	0.296876205	0.50382958	0.527424610256191	0.297716338517822
RP11-462G12.1	19.40715818	-0.658024255	0.631112536	-1.042641712	0.297114263	0.504180673	0.527076499345737	0.297413806359549
AP3D1	61.06298424	0.589009741	0.56506167	1.04238134	0.297234914	0.504279568	0.5269001785354	0.297328627884128
CCDC61	59.96916172	0.284986007	0.273397081	1.042388624	0.297231539	0.504279568	0.52690510982755	0.297328627884128
ZFP37	42.3020301	-0.28664219	0.275037203	-1.042194244	0.297321631	0.50437377	0.526773493478542	0.29724750703247
GNRHR2	7.062423482	0.671411083	0.644438062	1.041855102	0.297478863	0.50458756	0.526543887107135	0.297063460695083
PMS2CL	36.04005646	0.357421279	0.343101406	1.041736562	0.297533833	0.504627867	0.526463642877395	0.297028770167723
LINC00958	917.543541	0.160983742	0.154570323	1.041491918	0.297647302	0.50476737	0.526298049721745	0.296908727232559
GPR143	42.36015234	-0.334709812	0.321461934	-1.041211345	0.297777471	0.504935163	0.526108162831313	0.296764384572635
KCTD3	635.1690396	0.207739554	0.199634346	1.040600268	0.298061107	0.505363122	0.52569468990921	0.296396453148704
RP11-190A12.8	19.07204018	0.5066804	0.487013156	1.040383394	0.298161814	0.505480869	0.52554797802255	0.296295276561521
ASB6	1093.263812	-0.084521266	0.081277029	-1.039915796	0.298379023	0.505796079	0.525231712417791	0.296024541688459
GYLTL1B	1147.889326	0.126198845	0.121380045	1.039700106	0.298479251	0.505912945	0.525085853778857	0.295924207979964
SGPP1	203.1145548	-0.154795132	0.148912109	-1.039506683	0.298569151	0.506012282	0.524955066813889	0.295838941776619
ZFP64	2346.261141	-0.094610312	0.091092555	-1.038617397	0.298982712	0.506023702	0.524353923047035	0.295829140459152
NFKB2	308.9958972	-1.031962894	0.993043974	-1.039191537	0.298715666	0.506023702	0.524742000432554	0.295829140459152
KIAA0586	215.3146942	-0.265254649	0.255351067	-1.038784182	0.298905119	0.506023702	0.524466647241027	0.295829140459152
SMG9	739.3399455	0.101115514	0.097293281	1.039285678	0.298671894	0.506023702	0.524805644001214	0.295829140459152
SNRNP27	490.5509512	0.113986745	0.10971173	1.03896589	0.2988206	0.506023702	0.524589466569002	0.295829140459152
HSD17B4	1009.997039	0.080760985	0.077749694	1.03873058	0.298930055	0.506023702	0.524430417966879	0.295829140459152
CNKSR1	637.6848678	0.088462337	0.085137891	1.039047779	0.298782516	0.506023702	0.524644819931889	0.295829140459152
NPHP1	88.04273281	-0.216947689	0.20886949	-1.038675822	0.298955529	0.506023702	0.524393410158246	0.295829140459152
CNKSR2	58.73225498	-0.496910332	0.478215361	-1.039093205	0.298761391	0.506023702	0.524675527201519	0.295829140459152
CHRM1	52.90282794	0.270972398	0.260726626	1.039296991	0.298666634	0.506023702	0.524813292558499	0.295829140459152
ZSCAN22	125.6324489	-0.237102303	0.228218821	-1.038925285	0.298839486	0.506023702	0.524562019243072	0.295829140459152
SLC28A3	12.46072552	-0.716525444	0.68971787	-1.038867448	0.298866387	0.506023702	0.524522926584314	0.295829140459152
RP11-384C4.3	8.778049541	0.66014446	0.635341822	1.039038258	0.298786944	0.506023702	0.524638383672694	0.295829140459152
USP7	1636.843517	-0.129549097	0.124800157	-1.038052355	0.299245681	0.506415768	0.523972109029834	0.295492780382528
CCDC153	8.540237038	0.682425917	0.657495478	1.037917279	0.299308568	0.506469187	0.523880850878281	0.295446971474348
ALKBH7	674.0759587	0.111771165	0.107747907	1.037339553	0.299577639	0.506871447	0.523490606264072	0.29510217269375
COPE	5535.70725	0.097294675	0.093877898	1.036395966	0.300017452	0.507561311	0.522853481657504	0.294511489531585
PRDX2	1629.213891	0.094354231	0.091046499	1.036330141	0.300048149	0.507561311	0.522809048056577	0.294511489531585
FUNDC2	1534.191255	-0.08509315	0.082117983	-1.036230391	0.300094672	0.507586909	0.522741715143427	0.294489587173031
FHIT	48.41335788	0.247337683	0.238765849	1.035900586	0.300248524	0.507794021	0.52251911888003	0.294312417014865
NOTCH4	7.902964054	-0.662891088	0.639966876	-1.035820935	0.300285689	0.507803764	0.522465364892027	0.294304084324109
XXbac-BPG181B23.7	9.089808071	0.690310949	0.666490931	1.035739448	0.300323713	0.507814958	0.522410375365233	0.294294510864453
ZRSR1	9.060488408	-1.006969092	0.972406383	-1.035543482	0.300415171	0.50791649	0.522278139193776	0.2942076871522
RMND1	260.3293307	0.115881602	0.11191634	1.035430586	0.300467868	0.507952475	0.522201964581127	0.294176919233352
ASXL2	1647.745844	-0.15346484	0.148244308	-1.035215731	0.300568174	0.508068928	0.522057007075547	0.294077364449618
NCKAP1	3737.434635	-0.089302317	0.086315034	-1.034609068	0.300851518	0.508494726	0.521647792856519	0.293713547128603
PHF7	29.71532206	-0.410023916	0.396505855	-1.034092967	0.301092704	0.508659891	0.521299768070536	0.293572506135355
B4GALT4	611.917482	0.106248455	0.102730223	1.034247286	0.301020573	0.508659891	0.521403821897683	0.293572506135355
SDF2L1	413.3553311	0.162249321	0.156907723	1.034042932	0.301116093	0.508659891	0.521266033214144	0.293572506135355
PAM	1241.768896	0.098565569	0.095324893	1.033996114	0.30113798	0.508659891	0.5212344671235	0.293572506135355
SNHG11	63.13468824	0.610706999	0.5905073	1.034207366	0.301039231	0.508659891	0.521376904085226	0.293572506135355
RP11-696N14.1	6.844124979	1.066974051	1.031798012	1.034091982	0.301093165	0.508659891	0.521299103127147	0.293572506135355
METTL2B	603.309304	-0.095820465	0.092676817	-1.033920542	0.301173311	0.508666434	0.521183516531714	0.293566919749305
BIVM	99.76296458	-0.239515453	0.231788503	-1.033336206	0.301446589	0.509074814	0.520789626002838	0.293218388744225
GNB4	464.5676167	-0.110391466	0.106850659	-1.033137905	0.301539367	0.50912515	0.520655981186208	0.293175448952766
PARPBP	254.7093969	0.134543951	0.130224986	1.033165407	0.301526498	0.50912515	0.520674516261771	0.293175448952766
PPP1R18	1440.61036	0.191008661	0.184935589	1.032838846	0.301679321	0.509283664	0.52045445808283	0.293040254215419
RALGAPA1	299.8747063	-0.266838248	0.258363237	-1.032802698	0.301696241	0.509283664	0.520430100905978	0.293040254215419
PAPSS1	763.2248842	0.075711003	0.073312219	1.032720119	0.301734896	0.509295748	0.520374460246451	0.293029949639344
PAK7	3.899834359	1.17294181	1.135861579	1.032645026	0.301770049	0.509301919	0.520323866613156	0.293024687441453
RP11-462G12.2	21.46708834	-0.423540525	0.410266297	-1.032355152	0.301905773	0.509477808	0.520128582379112	0.292874728385806
TAPSAR1	9.876865485	0.581608299	0.563442582	1.032240581	0.301959429	0.509515179	0.520051404543048	0.292842873369535
LMTK3	242.6683517	0.187381077	0.181554954	1.032090138	0.302029893	0.509580903	0.519950071206855	0.292786855941792
FAM83G	2456.049225	0.080735099	0.078232039	1.031995325	0.302074307	0.509602666	0.519886212173417	0.292768308643546
NDUFC2	11014.65987	0.066425645	0.064380174	1.031771759	0.302179052	0.509708473	0.519735645609623	0.292678146975231
RP1-90G24.6	28.44978636	0.619725935	0.60066858	1.031726905	0.30220007	0.509708473	0.519705439399342	0.292678146975231
RB1	564.6791993	0.198857293	0.192778034	1.031535019	0.302289995	0.509806969	0.519576226583998	0.292594232072797
EYA3	449.7667847	0.14388438	0.139495126	1.031465285	0.302322679	0.509808919	0.519529272620011	0.292592570909511
RP11-521B24.3	157.5091964	-0.169549221	0.164420195	-1.031194626	0.30244956	0.509969697	0.519347042962585	0.292455629424968
ALPK1	116.6013919	0.291836485	0.283083977	1.030918416	0.30257908	0.510134889	0.519161101939511	0.292314973308593
MTL5	250.0447882	0.129035112	0.125196179	1.030663345	0.30269872	0.510283392	0.518989415508945	0.29218856625552
EFHD1	866.9404638	-0.161710163	0.156932841	-1.030441827	0.302802647	0.510339513	0.518840332697497	0.292140805147036
GALNT13	88.1556186	-0.248398455	0.241072133	-1.030390581	0.302826693	0.510339513	0.518805846108332	0.292140805147036
CTB-119C2.1	135.9733615	-0.21750182	0.211079329	-1.030426908	0.302809647	0.510339513	0.518830293068501	0.292140805147036
RP11-390E23.6	18.52876135	-0.476705546	0.462694702	-1.03028097	0.302878129	0.510373005	0.518732086183651	0.292112304681848
CA14	3.338337957	1.076159785	1.044883584	1.029932713	0.303041593	0.510527897	0.518497759713214	0.291980521584634
TBC1D9B	2297.824888	0.127115113	0.123423224	1.029912434	0.303051114	0.510527897	0.5184841152073	0.291980521584634
RP11-110G21.1	47.7324903	0.382211622	0.371121275	1.029883351	0.303064767	0.510527897	0.518464549897272	0.291980521584634
RNF14	489.3157402	0.110241537	0.107067022	1.029649796	0.303174431	0.510650794	0.518307428844262	0.291875988480545
RP11-454K7.1	19.48036142	-0.557689129	0.541659544	-1.029593468	0.303200883	0.510650794	0.518269538259413	0.291875988480545
SLC19A3	11.34257428	0.647817799	0.629868053	1.028497629	0.303715805	0.511464754	0.517532607338614	0.2911842889718
SMC4	6396.894415	0.082056199	0.07981186	1.02812038	0.303893205	0.511710208	0.517279010561704	0.290975919291608
MEF2BNB-MEF2B	26.56176016	-0.958343691	0.932428835	-1.027792852	0.30404728	0.511916338	0.517058877422416	0.290801009558924
RP11-152N13.16	4.26123811	1.009983821	0.982780385	1.027680076	0.304100343	0.511952373	0.516983090007386	0.290770439620623
MAU2	630.8741945	0.106812828	0.103952224	1.027518447	0.304176404	0.511973816	0.516874478678996	0.290752249683346
RP11-540B6.6	23.75931409	-0.597231367	0.581210952	-1.027563857	0.304155033	0.511973816	0.516904992661382	0.290752249683346
ZHX1	649.0889106	0.186654542	0.181689647	1.027326237	0.304266872	0.512072785	0.516745330227437	0.290668304888898
ALG9	59.91742254	-0.299028383	0.291165276	-1.027005648	0.304417805	0.512273484	0.516529949841312	0.29049812323846
FAAH2	93.68768087	-0.209090095	0.20361727	-1.026878001	0.304477914	0.512321319	0.516444204429469	0.290457571643828
RRP12	2223.345671	-0.092496673	0.090087528	-1.026742267	0.304541841	0.512339479	0.51635303121803	0.290442177695299
NAA16	147.9338036	0.184877901	0.180066429	1.026720537	0.304552076	0.512339479	0.51633843575451	0.290442177695299
CAT	1868.505868	0.067956102	0.066207623	1.026409025	0.304698826	0.512533029	0.516129219104218	0.29027814227174
SCD	3006.874666	-0.102122764	0.099534182	-1.026006964	0.304888301	0.512779428	0.515859239815077	0.290069406432483
PIGF	76.44269722	0.281593518	0.27446977	1.025954583	0.304912992	0.512779428	0.515824070440457	0.290069406432483
RP11-445H22.4	9.371270054	0.624690096	0.608921259	1.025896348	0.304940444	0.512779428	0.515784971695016	0.290069406432483
RN7SKP269	4.193486034	-0.903174683	0.880518422	-1.025730593	0.30501859	0.512857502	0.515673690855233	0.290003287308933
CNNM3	534.3826288	-0.266997825	0.260321813	-1.025645228	0.30505884	0.51287185	0.515616385496725	0.289991137403669
ARMC8	770.1268917	0.129236512	0.12603025	1.025440417	0.305155426	0.512980896	0.515478903403904	0.289898808214248
IFNGR2	1439.971706	-0.060973212	0.059464931	-1.025364213	0.305191368	0.512987985	0.515427754082108	0.289892806641219
TBCB	2164.826945	0.086037605	0.083934487	1.025056663	0.305336452	0.513178508	0.515221345202007	0.289731540240317
HELLS	378.6851481	-0.177631307	0.173304528	-1.024966334	0.305379073	0.5131968	0.51516072756782	0.289716060299204
KNOP1	789.529142	-0.094467716	0.092179707	-1.024821185	0.305447569	0.513243605	0.515063326986667	0.289676453219941
PDGFRB	20.64437118	-0.649638966	0.633976238	-1.024705545	0.305502146	0.513243605	0.514985734708875	0.289676453219941
FGFRL1	8888.160662	-0.054349345	0.053035515	-1.024772647	0.305470475	0.513243605	0.51503075977244	0.289676453219941
SRP72	1131.093258	-0.092992679	0.09076097	-1.02458886	0.305557223	0.513282807	0.51490744563106	0.289643282690496
PARD6G	137.2295826	-0.196511792	0.191836363	-1.024371967	0.305659618	0.513401477	0.514761933986394	0.289542886244967
AC009506.1	73.15011858	0.2362077	0.230619134	1.024232882	0.305725291	0.51345845	0.514668632953936	0.289494694551256
FGFR1OP2	624.7563283	0.096666015	0.094427082	1.023710709	0.305971936	0.513656111	0.514318405542184	0.289327540689542
GJB6	31.70457742	1.40037409	1.368203488	1.023513024	0.306065345	0.513656111	0.514185841677744	0.289327540689542
SUOX	448.3664451	0.146054974	0.142681657	1.023642259	0.306004277	0.513656111	0.514272503372936	0.289327540689542
RPS3	90615.76885	0.127784374	0.124846066	1.023535446	0.306054749	0.513656111	0.514200877238171	0.289327540689542
CDC42SE2	305.0573835	-0.113847986	0.111224667	-1.023585767	0.306030971	0.513656111	0.514234619747948	0.289327540689542
C12orf66	86.44854201	-0.187254212	0.182947346	-1.023541565	0.306051858	0.513656111	0.51420497961293	0.289327540689542
ZSCAN30	107.773016	-0.214691832	0.209705514	-1.023777715	0.305940278	0.513656111	0.514363343016566	0.289327540689542
FUNDC1	192.0604966	-0.133378319	0.130347783	-1.023249613	0.306189841	0.513705097	0.51400922275217	0.289286125169195
KLK14	9.390348522	1.000644303	0.977834501	1.023326853	0.306153331	0.513705097	0.514061011005157	0.289286125169195
KCNQ1OT1	81.35088809	-0.277965678	0.271644067	-1.02327167	0.306179415	0.513705097	0.514024011065674	0.289286125169195
RP11-574K11.31	10.64672228	-0.654756138	0.640352195	-1.022493783	0.306547253	0.514251384	0.513502571274757	0.288824530818938
EIF2B3	517.5604309	-0.088373507	0.086457391	-1.022162545	0.306703975	0.514460921	0.513280595359612	0.288647609120479
CPLX1	39.83830954	-0.359205755	0.351531883	-1.021829803	0.306861461	0.514671697	0.513057651568238	0.288469713962175
PHKG2	411.9753844	0.102506779	0.100327724	1.021719368	0.306913741	0.514705995	0.512983667101303	0.288440773307522
BARHL2	4.419642376	-0.825606318	0.8081365	-1.021617409	0.306962015	0.514733566	0.512915362948036	0.288417510294098
PPIB	8802.059861	0.104265631	0.102137561	1.020835326	0.307332464	0.515301322	0.51239156212765	0.287938743359673
GDAP1L1	3.28403062	-1.889715389	1.851587141	-1.020592198	0.307447688	0.515414205	0.512228768492215	0.28784361630878
C15orf27	46.88239202	0.2923807	0.286509684	1.02049151	0.307495414	0.515414205	0.512161356927088	0.28784361630878
RHCE	4.948571234	1.160708644	1.137329172	1.020556469	0.307464622	0.515414205	0.512204848519761	0.28784361630878
CHTF18	547.4437733	0.170618582	0.167213273	1.020365065	0.307555356	0.515461246	0.512076705444035	0.287803980780128
NDUFB5	1136.707353	0.099520908	0.097580038	1.019890036	0.307780615	0.515731871	0.51175873688806	0.287576029400458
SMDT1	257.3569865	-0.183075357	0.1795021	-1.01990649	0.307772811	0.515731871	0.511769748878226	0.287576029400458
FAM120C	129.7546595	-0.171615759	0.168335891	-1.019484068	0.307973213	0.516001124	0.511487056071637	0.287349352352506
RAB43	1213.546574	-0.173968641	0.170655428	-1.019414638	0.30800616	0.516002859	0.511440597696775	0.287347892085029
CSNK2A1	381.7158536	-0.301986618	0.29631095	-1.019154433	0.308129656	0.516049356	0.511266500912714	0.287308759587186
C2orf72	44.94820842	-0.348687768	0.342129939	-1.019167657	0.308123379	0.516049356	0.511275348143667	0.287308759587186
HIST1H2AM	26.12903407	-0.396477261	0.388999179	-1.019223903	0.308096681	0.516049356	0.511312980135345	0.287308759587186
SUPT4H1	2695.37699	0.103654484	0.101722004	1.018997663	0.308204076	0.516120537	0.511161622033554	0.287248859534346
AC005154.6	77.81923239	0.285147468	0.279904058	1.018732885	0.308329796	0.516224146	0.51098450442331	0.287161685516079
RP11-539I5.1	62.88830495	0.508275962	0.498908743	1.018775415	0.3083096	0.516224146	0.511012952204676	0.287161685516079
NAPG	448.1362207	0.087240266	0.085687726	1.018118581	0.308621606	0.516659216	0.510573673094281	0.286795819401147
RAB39A	7.660784577	-0.855384859	0.840331109	-1.01791407	0.308718794	0.516768417	0.510436930990716	0.286704036695943
MTCP1	24.25924576	0.515112339	0.506322555	1.017360048	0.30898218	0.517105516	0.510066567017992	0.286420829554201
EPHA1-AS1	8.793751636	0.729563885	0.717117639	1.017355933	0.308984137	0.517105516	0.510063816336352	0.286420829554201
PRR24	443.7566978	0.097523931	0.095877402	1.017173271	0.309071009	0.517197373	0.509941730044459	0.286343689697485
POLR3A	937.1193087	-0.113293035	0.111412934	-1.016875068	0.309212865	0.517381212	0.509742445276745	0.286189346150738
KIF4A	1319.698598	-0.059754317	0.058807691	-1.016096979	0.309583208	0.51794728	0.509222603773112	0.28571444328623
SH3GL3	57.89332065	-0.256286724	0.252295191	-1.015820881	0.309714691	0.517952895	0.509038193839495	0.285709735180999
ALDH9A1	787.9461672	0.085595548	0.084260052	1.015849691	0.309700969	0.517952895	0.509057435809844	0.285709735180999
LINC00476	13.24701423	-0.494799399	0.487081113	-1.015845997	0.309702728	0.517952895	0.50905496916653	0.285709735180999
SERHL2	14.23425724	0.488487914	0.480793828	1.016002878	0.309628016	0.517952895	0.509159750044288	0.285709735180999
TFAM	739.8239981	0.125870053	0.123924871	1.015696467	0.309773951	0.517998427	0.508955105016452	0.285671559069935
DCAF15	1008.549631	0.086612342	0.085289755	1.015506988	0.309864217	0.518095791	0.508828573024056	0.285589935898363
MVD	446.2216592	-0.12040019	0.118577315	-1.015372881	0.309928115	0.518149051	0.508739025130446	0.285545292927534
C1orf109	216.473577	0.139083769	0.136995462	1.015243626	0.309989709	0.51819845	0.508652723580884	0.285503890380402
SIRT5	120.8118951	-0.232893651	0.229436718	-1.015067043	0.31007387	0.518285557	0.508534830321696	0.285430893422863
VASH1	203.4548985	-0.171630569	0.169144108	-1.014700249	0.310248736	0.518524243	0.508289979206649	0.285230933865114
B3GNT4	50.0508782	0.445657133	0.439248122	1.014590868	0.310300894	0.518557819	0.508216973179265	0.285202812905233
CDON	180.1697656	-0.256460024	0.252799238	-1.014481	0.310353291	0.518591786	0.508143644976306	0.285174366323176
LINC01011	7.742713197	-0.634138881	0.625290459	-1.0141509	0.310510754	0.51880129	0.507923354192774	0.28499895271289
TOMM40L	319.8563204	0.120752871	0.119118026	1.013724581	0.310714191	0.519087558	0.50763891110856	0.284759380592739
SLC35B1	812.7713728	-0.232538047	0.229717014	-1.012280473	0.311403969	0.520186175	0.50667585643131	0.283841194241256
SOX21	7.204542478	0.834619917	0.824730882	1.011990621	0.311542538	0.520259463	0.50648264641286	0.283780011661638
NUDT6	66.14938342	-0.222080696	0.21945019	-1.0119868	0.311544365	0.520259463	0.506480099557791	0.283780011661638
AC093677.1	6.090200022	0.676166877	0.668094748	1.012082312	0.311498699	0.520259463	0.506543762867736	0.283780011661638
SCML2	68.65624775	0.230690347	0.228030228	1.011665639	0.31169795	0.52046219	0.506266054016441	0.283610815184766
GLCE	279.9043305	-0.125291958	0.123882119	-1.011380492	0.311834354	0.520636191	0.506076041389751	0.283465646051419
RP11-686D22.7	9.001205659	0.731722865	0.723714174	1.011066096	0.311984796	0.52083359	0.505866570001407	0.283301014683282
PIFO	6.403648868	1.056595892	1.04515805	1.010943647	0.312043402	0.520877652	0.505784995923303	0.283264275359174
TLR9	5.245596104	-1.236260784	1.223173773	-1.010699225	0.312160408	0.520976863	0.505622180317468	0.283181563638192
RP11-77P6.2	5.244446812	-0.857112943	0.84805161	-1.010684884	0.312167274	0.520976863	0.505612628071112	0.283181563638192
LL0XNC01-7P3.1	29.52397358	-0.386307283	0.382300733	-1.010480099	0.312265329	0.521086726	0.505476233060446	0.283089989773899
ACPL2	401.0346793	0.107517695	0.106442299	1.010103084	0.312445905	0.521334256	0.505225162939468	0.282883737373031
PDK3	27.05446672	-0.352554109	0.34910072	-1.009892245	0.312546919	0.521448996	0.505084777893457	0.282788164397614
KCTD10	1301.889101	0.104499963	0.103500174	1.009659781	0.312658318	0.521581038	0.504930012806288	0.282678205699558
POLG	453.3710955	-0.139487273	0.138239436	-1.009026639	0.312961859	0.522033552	0.504508587166508	0.282301583242602
NNMT	52.55399229	0.327484615	0.324706213	1.008556665	0.313187299	0.522355712	0.504195858638553	0.282033651888747
SECTM1	85.9203981	0.196848416	0.195194971	1.008470731	0.313228532	0.522370603	0.504138684909819	0.282021271461381
RP11-486G15.2	3.914174368	-0.909178946	0.901685032	-1.00831101	0.313305179	0.522444544	0.50403242608053	0.281959801892468
SFRP2	11.51077616	0.48648635	0.48251292	1.008234866	0.313341723	0.522451605	0.503981772809879	0.281953932307553
ALAS1	1781.647218	-0.077833126	0.077278403	-1.007178246	0.313849125	0.52324367	0.503279077808878	0.281296016884544
MAP6D1	76.06577587	-0.257491635	0.25581555	-1.006551927	0.314150146	0.523691532	0.502862734111405	0.280924448507156
XPOT	2779.209633	-0.115322473	0.114589905	-1.006392952	0.314226583	0.523764956	0.502757077215008	0.280863562659473
RP11-79P5.9	4.258518279	-0.782078499	0.777175117	-1.006309238	0.314266838	0.523778064	0.502701444096796	0.280852693927668
RCE1	523.6578891	-0.099188344	0.098589446	-1.006074668	0.314379653	0.523912089	0.50254556974387	0.280741580316286
C15orf41	221.5782171	-0.218880594	0.21759406	-1.00591254	0.314457643	0.523988056	0.50243784513201	0.280678612391104
VCPKMT	76.37563984	0.261595404	0.260167069	1.005490066	0.31466093	0.524272771	0.502157178087023	0.280442697524745
RP11-88I18.2	8.61736268	-0.801235274	0.797100623	-1.005187113	0.314806759	0.524461704	0.501955951773929	0.280286218335411
NME2	131.5650462	0.25581734	0.254524118	1.005080942	0.314857876	0.524492826	0.501885438583744	0.280260447699062
KLHL26	278.8474775	-0.169020949	0.168182274	-1.004986706	0.314903251	0.524514377	0.501822855768434	0.280242603245079
KLHL3	26.55925678	-0.648123426	0.644954736	-1.004913043	0.314938724	0.524519431	0.501773936424267	0.280238418586215
C10orf88	137.7949024	0.218264429	0.217215879	1.004827225	0.314980052	0.524534237	0.501716949641025	0.280226159605963
SLC22A15	59.9754969	-0.258901014	0.257683894	-1.004723305	0.315030103	0.524563563	0.501647944806779	0.280201879467392
RGS2	19.66450363	0.426013474	0.424121964	1.004459827	0.315157026	0.524719272	0.501473006421861	0.280072984649477
ESCO2	759.8746943	-0.174864181	0.174099108	-1.004394469	0.315188515	0.524719272	0.501429615938189	0.280072984649477
ZNF786	113.4358938	0.184846086	0.184111324	1.003990856	0.315383021	0.524880965	0.501161691110145	0.279939176794367
GAPDHP1	3.7195036	1.149893287	1.145225372	1.004075979	0.315341993	0.524880965	0.50121819191044	0.279939176794367
KRT8P12	141.9285573	0.16985991	0.169182235	1.004005594	0.315375917	0.524880965	0.501171473700018	0.279939176794367
NCAPD2	4871.511454	-0.100670147	0.100316813	-1.003522173	0.315608984	0.524898375	0.500850642832412	0.279924771734861
FURIN	37.56213058	0.662871916	0.660403496	1.003737745	0.315505039	0.524898375	0.500993700152277	0.279924771734861
APEH	2960.441515	0.060870557	0.060653095	1.003585338	0.315578525	0.524898375	0.50089255803335	0.279924771734861
PPP1R14B	3634.538657	0.090122876	0.089808738	1.003497855	0.315620711	0.524898375	0.500834506166377	0.279924771734861
MAPK15	57.41530986	0.321601617	0.320441631	1.003619958	0.315561831	0.524898375	0.500915532676038	0.279924771734861
ZNF746	242.2278833	0.337767835	0.336582114	1.003522828	0.315608668	0.524898375	0.50085107766517	0.279924771734861
ZNF34	72.73524203	0.213003672	0.212259397	1.003506437	0.315616573	0.524898375	0.500840200096731	0.279924771734861
RP1-313I6.12	7.585586051	0.72595648	0.723558561	1.003314063	0.315709353	0.524991797	0.500712551791279	0.279847482394933
VPS26B	592.4866654	-0.108386964	0.108037508	-1.00323458	0.315747692	0.525001561	0.500659815294651	0.279839405293703
SPECC1	2471.898765	-0.057817584	0.05763717	-1.00313017	0.31579806	0.525018698	0.500590542262756	0.2798252293681
TMEM121	206.08165	-0.154858493	0.154383208	-1.003078606	0.315822936	0.525018698	0.500556333426742	0.2798252293681
XXbac-B135H6.15	7.329934941	0.699910407	0.697914594	1.00285968	0.315928569	0.525140312	0.500411099647095	0.279724642144916
CHAC2	115.6287395	-0.187222113	0.186720785	-1.002684908	0.316012914	0.52522652	0.500295169393174	0.279653353414847
DDB2	327.1530788	0.123408741	0.123090782	1.002583131	0.316062038	0.525254179	0.500227663847813	0.279630483597079
TTC26	158.1447504	-0.220131425	0.219710661	-1.001915081	0.316384608	0.525736216	0.499784652934367	0.279232105029875
HAUS2	445.9165693	-0.153550326	0.153290069	-1.001697807	0.316489566	0.525816738	0.499640603192658	0.279165593381161
SLC44A5	19.34790093	-0.409734477	0.409047221	-1.001680139	0.316498102	0.525816738	0.499628890049148	0.279165593381161
SAP18	1401.476773	0.112853889	0.112692721	1.001430159	0.316618889	0.525855325	0.499463179354386	0.279133723900607
ZNF713	15.66188667	-0.612143944	0.611243594	-1.001472982	0.316598196	0.525855325	0.499491564108778	0.279133723900607
RP11-637A17.2	4.341659339	-0.81932266	0.818146856	-1.001437156	0.316615509	0.525855325	0.499467815600786	0.279133723900607
PPARA	272.9798863	-0.189863617	0.189639411	-1.001182274	0.316738695	0.526000277	0.499298876955129	0.279014027139912
TMEM5	282.3266004	-0.122291903	0.122211481	-1.000658053	0.316992154	0.526367131	0.498951487046206	0.278711238070036
HNRNPUL2	1782.771195	0.060668946	0.060641446	1.000453488	0.317091096	0.526477361	0.498815952903088	0.27862029913028
AC007743.1	46.35322689	0.411706493	0.411613707	1.000225421	0.31720143	0.526606481	0.498664863473888	0.278513800290306
OGFOD1	1210.719037	0.076958481	0.076971308	0.99983335	0.317391163	0.526651115	0.498405169306955	0.278476992010944
GGA1	704.4551377	0.124631785	0.12464702	0.999877777	0.31736966	0.526651115	0.498434593410995	0.278476992010944
SLC25A32	644.0855828	-0.082417499	0.082421552	-0.99995083	0.317334304	0.526651115	0.49848297790704	0.278476992010944
ARL17B	135.8846902	-0.193784239	0.193783228	-1.00000522	0.317307982	0.526651115	0.498519002923372	0.278476992010944
RP5-1021I20.4	33.1828411	0.512574503	0.51263913	0.999873933	0.317371521	0.526651115	0.498432046791821	0.278476992010944
WDR47	129.892591	0.183688639	0.183770242	0.999555953	0.317525448	0.526819875	0.49822146255126	0.278337849048131
TOX3	89.2053575	0.322189318	0.322486714	0.999077805	0.317757002	0.526839333	0.497904870682821	0.278321808753573
RNF32	23.40812165	0.390089301	0.390456022	0.999060788	0.317765245	0.526839333	0.497893604706118	0.278321808753573
