id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
FAM120A	5617.095724	0.145424062	0.058642297	2.479849359	0.01314379	0.031091814	1.88127938829559	1.50735393903085
LINC00087	21.60868112	-1.139805815	0.459749571	-2.479188424	0.013168172	0.031141299	1.88047450942805	1.50666327562257
RP11-195E2.4	6.687735966	-4.905875822	1.978819458	-2.47919324	0.013167994	0.031141299	1.88048038001816	1.50666327562257
FSIP1	13.81748097	-1.584629754	0.63920906	-2.479047705	0.013173369	0.031149492	1.88030314295775	1.50654903161784
RRM2	2785.483435	1.284028455	0.518141042	2.478144658	0.013206759	0.031220236	1.87920374719328	1.50556381834246
TMEM194B	133.6813425	-0.649422879	0.262060064	-2.478145156	0.01320674	0.031220236	1.87920437199465	1.50556381834246
TPST2	307.8428195	0.28859828	0.116478014	2.477706057	0.013223003	0.031254529	1.87866990353231	1.50508704144978
TDP2	358.2302578	0.257849555	0.104092512	2.477119153	0.013244768	0.031301859	1.87795564455454	1.50442986917984
AC129492.6	14.10814368	-1.251731432	0.5053316	-2.477049586	0.01324735	0.031303847	1.8778709893106	1.50440228775043
DEGS1	944.8427654	0.219200378	0.088509592	2.47657202	0.013265086	0.031341641	1.87728993006127	1.50387826828264
NDRG4	353.6242831	-0.405241744	0.163652827	-2.4762282	0.013277868	0.031367721	1.87687165314328	1.50351703352025
ZNF613	47.86769858	-0.824039466	0.332917442	-2.475206645	0.01331591	0.031453461	1.87562914882894	1.5023315597417
DALRD3	386.4974609	-0.335277149	0.135481586	-2.474706404	0.013334574	0.031493411	1.87502085417017	1.5017802990887
KIAA1377	32.95355783	-1.077499912	0.435456276	-2.474415849	0.013345426	0.0315149	1.87466755851968	1.50148406659698
RP11-742N3.1	141.9917618	-0.870629578	0.351901309	-2.474073143	0.013358235	0.031541007	1.87425092063281	1.50112444519983
NR2F1	33.72586	-0.976048195	0.394624499	-2.473359351	0.013384948	0.031599933	1.87338331169086	1.50031383819682
SHC2	327.0609552	0.297308224	0.120269605	2.472014642	0.013435401	0.031714883	1.87174936685729	1.4987368864279
PCDHAC1	66.86181146	0.693548127	0.280634468	2.471357609	0.013460114	0.031769049	1.8709512618534	1.49799578549498
SLC27A4	1434.655024	-0.177600644	0.071869156	-2.47116641	0.013467313	0.03178187	1.87071904612409	1.49782055310761
WDR73	248.8059582	0.541163427	0.219037449	2.470643398	0.013487023	0.031824208	1.8700839018739	1.49724239570289
NOP14-AS1	144.1466255	0.465328548	0.188406907	2.469806207	0.013518627	0.031894595	1.86906741465201	1.49628290818296
B4GALNT3	828.8363312	0.379278988	0.153593052	2.469375948	0.013534894	0.031928786	1.8685451411048	1.49581759394174
SIX6	2.5266177	4.187598743	1.695867884	2.469295387	0.013537942	0.031931788	1.86844735086322	1.49577676273857
FUCA2	1616.70013	0.207266704	0.083948782	2.468966187	0.013550402	0.031956987	1.86804782037688	1.4954341740063
CUTA	783.8185047	-0.344102156	0.139408712	-2.468297357	0.013575749	0.032012567	1.8672362002221	1.49467949957545
HLA-H	16.33033572	1.114308927	0.451477712	2.468137183	0.013581826	0.032022698	1.86704183768343	1.4945420803758
HNRNPH2	1339.338097	-0.211708978	0.085782515	-2.467973558	0.013588036	0.032033139	1.86684331118524	1.49440050174884
RPL26	210.8484907	0.387611063	0.157061819	2.46788854	0.013591263	0.032036549	1.86674018355861	1.49435427258085
ZNF429	45.61240975	-0.801158579	0.324752255	-2.46698388	0.013625649	0.032113393	1.86564280278298	1.49331380582159
ZNF583	50.28384987	-0.68153283	0.276275613	-2.466858446	0.013630423	0.032120435	1.86549066626985	1.4932185817987
ZNF839	174.7374984	-0.376143702	0.152481876	-2.466809253	0.013632296	0.032120639	1.86543099257657	1.49321582356106
STK24	2233.63932	0.169198073	0.068608804	2.466127728	0.013658262	0.032177606	1.86460456067143	1.49244627035711
RNF144A-AS1	5.957776839	4.293823881	1.741184242	2.466036493	0.013661741	0.032181587	1.86449395230066	1.49239254294835
CHD6	1047.075791	-0.518848847	0.210409042	-2.465905655	0.013666733	0.032189129	1.86433529008792	1.49229077465367
MAST3	337.362995	0.250896171	0.101750678	2.465793604	0.013671008	0.032194983	1.86419946255738	1.49221179989343
PAAF1	362.6431653	-0.333603728	0.135357085	-2.464619619	0.013715877	0.03229642	1.86277641816637	1.49084561576221
SPG11	697.6558869	-0.568176697	0.230544044	-2.464503909	0.013720307	0.03230262	1.86263617092414	1.49076225149562
COL7A1	47.07462149	1.579267246	0.640861338	2.464288534	0.013728555	0.032316785	1.86237517205326	1.49057185105988
SNX7	268.9682306	0.431844679	0.175243647	2.464252978	0.013729917	0.032316785	1.86233208814933	1.49057185105988
RPLP0P2	5.079883397	-2.358531484	0.957698661	-2.4627073	0.013789243	0.032452178	1.86045957500956	1.48875615058505
ARHGAP22	80.77133583	0.720130117	0.29243777	2.46250721	0.01379694	0.032466043	1.86021722435786	1.48857064047739
CDK17	276.5207862	-0.653540274	0.265447534	-2.462031815	0.013815241	0.032502758	1.85964153463041	1.48807978568694
TCEAL3	715.1110715	-0.295107276	0.119864465	-2.46200804	0.013816157	0.032502758	1.85961274030407	1.48807978568694
SPOCK1	3442.629491	0.155468319	0.063168039	2.461186399	0.01384784	0.032573032	1.85861796300662	1.48714181406079
SLC9A9	23.80570607	-1.433176877	0.582538838	-2.460225452	0.013884976	0.032656113	1.85745486658542	1.48603550983551
ZC4H2	364.9932037	-0.405339073	0.164803282	-2.459532767	0.0139118	0.032714921	1.85661667450166	1.48525412409878
CDK5R2	18.29944214	1.026094729	0.417286439	2.458969745	0.013933636	0.032757705	1.8559355390904	1.48468653245343
RP11-159F24.6	9.763272223	-2.912194813	1.184304472	-2.458991654	0.013932786	0.032757705	1.85596203336439	1.48468653245343
ENTPD5	302.3407659	-0.333181704	0.135552543	-2.457952431	0.013973168	0.032846351	1.85470511937322	1.48351287050566
PRLR	3.499477727	-3.709103236	1.509137645	-2.457763378	0.013980525	0.032859351	1.85447651955444	1.48334101849993
FRG1	583.4565948	-0.238863248	0.097193914	-2.457594707	0.013987093	0.032865437	1.85427253749135	1.48326058868631
TAF1	724.6650466	-0.288138557	0.117245975	-2.457556075	0.013988597	0.032865437	1.85422584131325	1.48326058868631
ANAPC1	1804.775213	0.192696034	0.078408879	2.45757926	0.013987694	0.032865437	1.8542538770466	1.48326058868631
WARS	4116.64119	-0.180203098	0.073332804	-2.457332698	0.013997299	0.032881586	1.85395576021931	1.48304724300435
KMT2C	1183.796077	0.292933655	0.119220115	2.45708248	0.014007052	0.032900201	1.85365325906488	1.48280144876965
ZCCHC24	104.0153344	-0.482669389	0.196446572	-2.457000823	0.014010237	0.032903383	1.85355451803888	1.48275944725671
AGK	26.76057381	1.889016627	0.768901664	2.456772713	0.014019135	0.032919982	1.85327878211231	1.4825404109234
FUZ	406.6367923	0.320400452	0.130466228	2.455811409	0.01405669	0.033003861	1.85211693279921	1.48143525064003
CMTR2	209.1610843	-0.328528476	0.133789604	-2.45556057	0.014066505	0.033022593	1.85181379508581	1.48118882806361
NLGN1	69.4403097	-0.884684858	0.360316017	-2.455302611	0.014076604	0.033041988	1.85150210669623	1.48093383085963
ATP6AP1L	20.80981528	-1.467691287	0.597827942	-2.455039625	0.014086906	0.033061856	1.85118438337608	1.48067277000434
RASGRF1	19.01703803	-1.310543682	0.534060416	-2.45392402	0.014130683	0.033160274	1.84983684622204	1.47938188957543
FAM89A	497.8538409	-0.323487683	0.131839064	-2.453655783	0.014141227	0.033180688	1.84951290622439	1.47911461314271
AP3M2	701.7999554	-0.254882539	0.103892969	-2.453318473	0.014154496	0.033207489	1.8491055899736	1.47876396254292
SRMS	5.218733313	2.423502861	0.987874117	2.453250692	0.014157164	0.033209415	1.84902373693629	1.4787387746428
SETD2	1550.858515	-0.249095701	0.101556736	-2.4527738	0.014175945	0.033249135	1.84844798043465	1.47821964869511
RAB30-AS1	22.62323562	-1.069856198	0.436314673	-2.452028927	0.014205324	0.033309355	1.84754885628758	1.47743377687511
RP11-244H3.4	248.9197746	-0.406928215	0.165953232	-2.452065615	0.014203876	0.033309355	1.84759312774967	1.47743377687511
SNCG	211.0396355	0.469936069	0.191705076	2.451349113	0.014232184	0.033367988	1.84672845013576	1.47666997934584
SPRED1	296.3006514	0.432740851	0.176539535	2.451240458	0.014236481	0.033373712	1.84659734715619	1.47659548613932
ZNHIT1	1454.466461	-0.24582842	0.100293454	-2.45109138	0.014242379	0.033383186	1.84641746152236	1.47647221780085
ZNF789	37.266024	-0.896867573	0.366133488	-2.449564439	0.014302911	0.033520701	1.84457556375335	1.47468690778494
ANKFN1	1.75817204	-4.03845272	1.648850927	-2.449252782	0.014315294	0.033545351	1.8441997282385	1.47436765954707
THPO	3.039852571	-4.151547738	1.695081956	-2.449172279	0.014318494	0.033548479	1.84410265813741	1.4743271648208
PTK6	18.9354596	1.041386576	0.425216802	2.44907203	0.01432248	0.033552543	1.84398177552944	1.47427455838578
KIAA1024	1.843580724	-3.988006774	1.628399378	-2.449034817	0.01432396	0.033552543	1.84393690043614	1.47427455838578
EFCAB5	4.769507947	2.658999206	1.08588952	2.448682999	0.014337957	0.033580957	1.84351272641132	1.47390693136959
GOLGA1	213.0435604	-0.470763606	0.192291523	-2.448176599	0.014358126	0.033623815	1.84290223982695	1.47335301250715
SYT3	11.84958826	-2.1995708	0.898604438	-2.447763116	0.014374613	0.033658041	1.84240383875847	1.47291116487976
KLHL18	676.1752544	0.26937476	0.110071313	2.447274886	0.014394101	0.033695082	1.84181545429624	1.47243348239647
POLK	134.7141524	-0.541064952	0.221088929	-2.44727293	0.014394179	0.033695082	1.8418131009101	1.47243348239647
N4BP1	535.0637684	0.428404168	0.175112629	2.446449294	0.014427109	0.033767771	1.84082068700325	1.47149760606135
MMEL1	15.75828321	-1.567781924	0.640957737	-2.445998909	0.014445144	0.033805584	1.84027812442597	1.47101155711622
BVES	49.60012978	-0.62724235	0.256632662	-2.444125173	0.014520388	0.033977254	1.83802177867672	1.46881172319614
PRMT6	590.3181092	-0.197767121	0.080949579	-2.443090167	0.014562099	0.034070423	1.83677602073618	1.46762247443255
RP11-159G9.5	2.814014522	5.424173039	2.220381319	2.442901583	0.01456971	0.034083797	1.83654909247525	1.46745202997656
CAMK2G	964.3129406	0.201509821	0.0824962	2.442655794	0.014579635	0.03410258	1.83625334840968	1.46721276360639
ARHGEF40	555.4343736	-0.275328934	0.112750769	-2.441925112	0.014609177	0.034167236	1.83537424911882	1.46639015255916
RP11-34P13.13	4.995411282	2.59578699	1.063053591	2.441821384	0.014613375	0.03417261	1.83524947095109	1.46632184984304
PAFAH1B1	1494.777489	0.267077668	0.109390458	2.441507895	0.014626069	0.034197262	1.8348723820776	1.4660086642916
PTGES3	6114.096105	-0.149184164	0.06110431	-2.441467135	0.01462772	0.034197262	1.8348233614061	1.4660086642916
C6orf1	236.3453628	0.460580687	0.188659359	2.441334954	0.014633075	0.034205337	1.83466440147514	1.4659061264346
TMEM134	578.9812576	0.339380696	0.139023965	2.441166865	0.014639889	0.034216815	1.83446221609663	1.46576041829873
KCNQ4	32.52688712	-0.876894849	0.359283387	-2.440677416	0.014659743	0.034258768	1.83387364324606	1.46522825901272
PICALM	1729.820818	0.189156175	0.077521163	2.440058525	0.014684883	0.034313059	1.83312950931529	1.46454056298141
MAP4K3	645.7116781	-0.271722931	0.11136135	-2.440011097	0.014686811	0.034313106	1.83307249389341	1.46453996811091
HINT2	214.4094413	-0.310352424	0.127213214	-2.439624102	0.014702552	0.034342172	1.83260727591007	1.46417224098103
IMMP2L	66.61563309	-0.613523016	0.251483916	-2.439611354	0.01470307	0.034342172	1.83259197512564	1.46417224098103
DDI2	2103.174139	-0.284273043	0.116542965	-2.439212373	0.014719315	0.03437565	1.83211240050411	1.46374908112548
RP11-290F20.1	3.74411914	-3.152550437	1.292776527	-2.438588859	0.014744733	0.034430541	1.83136308731541	1.46305615326196
NUP93	960.2217898	0.276866625	0.113561111	2.438040821	0.014767106	0.034478308	1.8307046076927	1.46245405503682
DYNC2H1	236.1241323	-0.760963801	0.312134864	-2.437932729	0.014771523	0.034484143	1.83057472497263	1.46238056262838
RSPRY1	453.9933032	0.375947612	0.154253063	2.437213263	0.014800947	0.034544176	1.82971049651607	1.46162516230622
NRBP2	438.2474627	0.345570103	0.141789217	2.437210034	0.01480108	0.034544176	1.82970659400182	1.46162516230622
ZDHHC24	523.4445534	-0.313937055	0.128813906	-2.437136361	0.014804096	0.034546731	1.82961810730193	1.46159304165677
CCDC120	112.1316129	0.688350583	0.282519842	2.436468099	0.014831478	0.03460614	1.82881556810444	1.46084683960183
RXRB	829.4065354	-0.241266197	0.099027168	-2.436363683	0.01483576	0.034611642	1.82869020092436	1.4607777969895
TCIRG1	523.9131314	0.544310566	0.223416507	2.436304162	0.014838202	0.034612848	1.82861872094287	1.46076266479726
ZSCAN5A	79.26660032	-0.620870194	0.254908627	-2.435657833	0.014864738	0.034670252	1.82784274109456	1.46004300167179
RP1-228H13.5	37.72400629	-0.742150615	0.304723001	-2.435492604	0.014871529	0.034681593	1.82764437767	1.45990096266005
MYT1	19.51776304	-1.904124169	0.782098472	-2.434634814	0.014906826	0.034759401	1.8266148178097	1.45892771624627
RNF111	940.0865129	0.326962518	0.134362534	2.433435185	0.014956313	0.034870273	1.82517545467385	1.45754465251134
GALNT16	330.3425047	-0.67492107	0.277408804	-2.432947554	0.01497647	0.034912743	1.82459053911855	1.45701602849991
METTL24	1.701295789	-4.282199333	1.760443096	-2.432455411	0.014996838	0.034955693	1.82400029987175	1.45648208351945
REN	3.035169162	2.86572214	1.178317649	2.432045504	0.015013821	0.03498621	1.82350876624875	1.45610310139352
UPF3A	232.7689379	-0.406715976	0.167230402	-2.432069602	0.015012822	0.03498621	1.82353766459663	1.45610310139352
ZNF710	467.4925131	0.276687291	0.113773384	2.43191581	0.015019198	0.034994206	1.82335325731013	1.45600385595055
RPS6KA5	70.099915	-0.61862349	0.254447007	-2.431246871	0.015046958	0.035054115	1.82255129125611	1.4552609929072
SMTNL2	7.497796714	-2.906891814	1.195683257	-2.431155407	0.015050757	0.035054115	1.82244165603991	1.4552609929072
AGAP2-AS1	66.66303224	-0.707611371	0.291059386	-2.431158059	0.015050647	0.035054115	1.82244483013724	1.4552609929072
GNB1	22026.50427	0.164475188	0.067661432	2.430855852	0.015063206	0.035078565	1.82208258458105	1.45495818113635
TMED10	5889.762923	-0.155107198	0.06381406	-2.430611664	0.015073361	0.035097668	1.82178989957611	1.45472173847369
CEBPB	4389.360324	-0.247760834	0.101941366	-2.430424899	0.015081131	0.035111216	1.82156608760149	1.45455412943681
USP53	303.2226585	0.614533662	0.252969295	2.429281631	0.015128775	0.03521758	1.82019623604017	1.45324049018462
RBM48	89.88754408	-0.643415868	0.264870403	-2.42917238	0.015133335	0.035223636	1.82006535403277	1.45316581551152
C1orf198	1064.063993	0.166426334	0.068545502	2.427968693	0.015183654	0.03533161	1.81862370136059	1.45183657207026
PCDHGB7	183.8587867	-0.386704499	0.159268292	-2.428006823	0.015182058	0.03533161	1.81866935377235	1.45183657207026
FNDC3B	2727.576794	0.434045507	0.178808355	2.427434147	0.015206047	0.035379141	1.81798367149696	1.45125271590026
TRIM27	1115.442686	0.18468355	0.076089399	2.427191584	0.015216218	0.035398226	1.81769327830369	1.45101850231647
BAG1	355.5793194	0.376390744	0.155094326	2.426850504	0.01523053	0.035426939	1.81728498359301	1.4506663704678
PAM16	362.2768709	0.356856927	0.147053506	2.426714863	0.015236225	0.035435602	1.81712262254713	1.4505601848001
FAM96B	1338.213237	0.26548524	0.10943108	2.426049723	0.015264179	0.035496025	1.81632654972486	1.44982027841596
RLN2	24.05847391	-1.03821068	0.42796987	-2.425896664	0.015270618	0.035501817	1.81614338674457	1.44974941897646
MAN1A2	1241.684171	-0.4495814	0.185324942	-2.425908759	0.015270109	0.035501817	1.8161578628827	1.44974941897646
RPS21	6077.57836	0.286312924	0.118046823	2.425418292	0.015290757	0.035539451	1.81557101342452	1.44928928529583
CNP	1068.866036	0.218860678	0.090234838	2.425456548	0.015289146	0.035539451	1.81561677213154	1.44928928529583
CITED2	1449.340905	0.214166861	0.08832101	2.424868781	0.015313921	0.035588689	1.81491359763339	1.44868801004484
NPAT	280.1111463	0.578447742	0.238558662	2.424761004	0.015318468	0.035594656	1.81478466632322	1.44861519989017
KIAA1328	52.0789549	-0.74347162	0.306718251	-2.423956248	0.015352455	0.035669022	1.81382216691634	1.44770879831026
TRIM34	26.42304864	-1.029292431	0.42466192	-2.423792625	0.015359373	0.035680487	1.81362651270282	1.44756922660619
PGBD2	52.28981645	-0.753524565	0.31092126	-2.423522167	0.015370815	0.035702455	1.81330310448341	1.44730191956582
CYP4V2	133.7915296	-0.425293769	0.175530665	-2.422902961	0.015397039	0.035756106	1.81256279017671	1.44664978391403
RP11-219B17.1	6.999197277	-1.821095887	0.75162357	-2.422882891	0.01539789	0.035756106	1.81253878722453	1.44664978391403
INPP5E	287.8361305	-0.286526115	0.118277551	-2.422489415	0.015414575	0.035790231	1.81206844483947	1.44623549854485
CERK	891.335838	-0.284210124	0.117355407	-2.421789755	0.015444283	0.03585458	1.81123224899228	1.44545536045136
DGKG	2.148580947	-4.02029051	1.660102195	-2.421712664	0.015447559	0.035857558	1.81114013737731	1.44541929043577
QRSL1	326.0025711	-0.252523175	0.10428452	-2.421482844	0.015457331	0.035873092	1.81086549308519	1.44523118868046
GFOD2	382.6951524	0.276982512	0.114388721	2.421414541	0.015460236	0.035873092	1.81078388087594	1.44523118868046
DIS3L2	283.9220093	0.342624845	0.141496701	2.421433444	0.015459432	0.035873092	1.81080646667884	1.44523118868046
PADI2	388.2004292	0.258303267	0.106700737	2.420819901	0.015485547	0.035925835	1.81007344933943	1.44459312906213
RP1-92O14.3	10.58414717	-1.635401878	0.675579369	-2.420739817	0.015488959	0.035925835	1.80997776982943	1.44459312906213
PRR7-AS1	5.225206486	2.138735453	0.883488567	2.420784527	0.015487054	0.035925835	1.81003118735538	1.44459312906213
RPF1	1090.928958	0.248424405	0.102629034	2.420605505	0.015494682	0.035934476	1.80981733243292	1.44448868368514
OPA3	486.1233937	0.30562525	0.126264403	2.420517917	0.015498416	0.0359385	1.8097126861918	1.44444005341841
ZBTB49	74.7077154	-0.590324037	0.243912758	-2.420226161	0.015510857	0.035962712	1.80936420604915	1.44414756493036
C16orf74	44.49205698	-0.766917033	0.316907344	-2.420003974	0.015520337	0.035980055	1.80909885294565	1.4439381771167
TMEM120B	519.627646	-0.317701785	0.131299799	-2.419666954	0.015534728	0.036008774	1.80869634647294	1.44359166491305
TRAPPC9	787.4298699	0.431851105	0.178488703	2.419487053	0.015542414	0.036021948	1.80848152701136	1.443432805043
LHFPL2	426.0944299	-0.337910196	0.139664837	-2.419436449	0.015544577	0.036022318	1.80842109150856	1.44342834420337
SORCS2	963.8816094	0.281478945	0.116350752	2.419227548	0.015553507	0.03603837	1.80817167100857	1.44323486020169
SEMA6B	2222.485485	-0.160016874	0.066151121	-2.418959363	0.015564979	0.03605566	1.80785146092366	1.44302655025603
ZNF10	42.25886854	-0.868134682	0.358883751	-2.418985756	0.01556385	0.03605566	1.80788296345595	1.44302655025603
TMEM14A	157.8602183	-0.442850781	0.183144169	-2.418044671	0.015604161	0.036141769	1.80675957739057	1.44199059421736
AC009245.3	10.16051582	-1.668307407	0.690036551	-2.41770875	0.015618572	0.03617049	1.8063586760202	1.44164560783073
RAB19	41.27998335	0.690820501	0.285830059	2.416892408	0.015653643	0.036247042	1.80538457500687	1.44072742896868
ARPP19	1407.888638	0.255047912	0.105574383	2.415812489	0.015700144	0.036350038	1.80409636427111	1.43949513079719
LRWD1	642.7915452	0.353105148	0.146189878	2.415387117	0.015718494	0.036387838	1.80358906636411	1.43904374745205
C3orf17	890.3041381	0.21866339	0.090554536	2.414714927	0.015747529	0.036450362	1.80278758319855	1.43829815420961
VEGFB	2550.974364	-0.154423878	0.06395859	-2.414435284	0.015759622	0.036473659	1.80245420342533	1.43802066652447
DDHD2	486.9332148	-0.466601409	0.193302684	-2.41383823	0.015785469	0.036520863	1.80174251031366	1.43745896849509
ZMAT2	1116.361583	-0.203466773	0.084292318	-2.413823436	0.01578611	0.036520863	1.80172487529053	1.43745896849509
RP11-1070N10.7	1.602834375	-4.369808528	1.810282009	-2.413882757	0.01578354	0.036520863	1.80179558477391	1.43745896849509
UBE4A	980.3203357	0.293971314	0.121802887	2.413500381	0.015800111	0.036548553	1.80133986200012	1.43712981259272
ZSCAN32	178.9498231	0.492288104	0.204040942	2.412692757	0.015835162	0.036624921	1.80037748926421	1.43622330341056
AGBL2	41.35780311	-1.045592448	0.433419896	-2.412423741	0.015846852	0.036647246	1.80005699810327	1.43595865654653
WWC3	452.4779098	-0.339661893	0.140804629	-2.412292085	0.015852576	0.03665577	1.79990015605291	1.4358576531668
PCBD2	60.02443503	-0.771782499	0.319986144	-2.411924747	0.015868556	0.036688005	1.79946259118871	1.4354759034266
PPARD	1490.598457	-0.1503261	0.062343802	-2.411243708	0.015898221	0.036751865	1.7986514702147	1.43472061743265
PDCD6IP	3920.391445	0.334675666	0.138833978	2.410617855	0.015925525	0.036810252	1.79790624182811	1.43403120939835
TET3	916.4960996	0.42254284	0.175316759	2.41016799	0.015945177	0.036850938	1.79737065549304	1.43355145317699
BTN2A1	161.4208876	0.35385804	0.146836496	2.409877982	0.015957856	0.036870767	1.79702545821816	1.43331782793761
HOGA1	26.46238864	-1.064427825	0.441690995	-2.409892521	0.015957221	0.036870767	1.79704274014395	1.43331782793761
TRIM23	75.46499605	-0.609510244	0.252938902	-2.409713333	0.015965059	0.036880641	1.79682947215572	1.43320153934445
AC093673.5	74.16768447	0.492029216	0.204188058	2.409686543	0.015966232	0.036880641	1.79679756443063	1.43320153934445
C2orf80	1.487107938	-4.543216993	1.885528945	-2.409518562	0.015973583	0.036892885	1.79659765727445	1.43305738189465
PSMB5	1932.642534	0.183380875	0.076114702	2.409270088	0.015984464	0.036913274	1.79630192215395	1.43281743361563
SDAD1P1	17.52457633	-1.146496451	0.475896294	-2.409130865	0.015990563	0.036922619	1.79613624522882	1.43270750112101
B3GNT7	186.8952609	0.587977343	0.244077437	2.408978682	0.015997232	0.036933277	1.79595515678919	1.43258215674443
RP4-738P15.1	4.147497176	-4.186166534	1.737891587	-2.408761609	0.01600675	0.036950506	1.7956968379962	1.43237961000249
FAM154B	20.77954138	-1.097661952	0.455732611	-2.408565739	0.016015342	0.036965596	1.79546378274934	1.43220228723666
MINA	615.1691092	0.292082757	0.121275196	2.408429482	0.016021321	0.036974652	1.79530167805463	1.43209590482778
UPRT	104.5119831	-0.578072707	0.240043314	-2.408201659	0.016031323	0.036985126	1.79503063560653	1.431972897416
C9orf41	106.7068452	-0.490236708	0.203566033	-2.408244156	0.016029457	0.036985126	1.79508118918035	1.431972897416
FBXO33	186.677772	-0.364545008	0.151377456	-2.408185587	0.016032029	0.036985126	1.79501151022599	1.431972897416
GRID2IP	19.62905009	-1.196032908	0.496724184	-2.407841103	0.016047164	0.037015293	1.7946017089276	1.43161880854628
RP11-22B23.1	44.8081221	0.748480029	0.311025436	2.406491375	0.016106584	0.037142829	1.79299655810716	1.43012502110515
DTNA	351.2968098	-0.376742009	0.156550645	-2.406518413	0.016105392	0.037142829	1.79302870012929	1.43012502110515
ZC2HC1A	142.0256224	-0.613443547	0.254925861	-2.406360595	0.016112352	0.037151366	1.79284105883193	1.43002521325318
SHISA3	79.6698618	0.500786385	0.20814881	2.405905581	0.016132434	0.037192901	1.79230010297549	1.42953994589067
TFAP2A	2342.434198	-0.217130173	0.090259175	-2.405629931	0.01614461	0.037216202	1.79197244162816	1.42926794970618
THUMPD1	479.1214625	-0.261468005	0.108741371	-2.404494278	0.01619486	0.037327253	1.79062280199096	1.42797396964613
ZNF75D	95.28952262	-0.575290089	0.239318392	-2.403869108	0.016222581	0.037386355	1.78988004871396	1.42728687452355
MSL2	1018.258614	0.394774802	0.164327551	2.402365271	0.016289434	0.037530805	1.78809400562073	1.42561212028427
SCN5A	219.3691143	0.631243374	0.262759078	2.402365611	0.016289419	0.037530805	1.78809440553764	1.42561212028427
RP11-111F5.5	35.51327975	0.726778406	0.302572995	2.401993626	0.016305993	0.037564144	1.78765274845023	1.42522650327869
MYH15	14.24266082	-1.358308429	0.56550661	-2.40193201	0.016308739	0.037565541	1.78757961753196	1.42521035228881
ADH5	728.7229964	-0.273711079	0.113956717	-2.401886319	0.016310776	0.037565541	1.78752537651331	1.42521035228881
RWDD3	53.98833969	-0.746443164	0.310820409	-2.401525581	0.016326867	0.037597786	1.78709714503382	1.424837728378
WDR45	1419.935927	0.152496654	0.063506181	2.401288373	0.016337456	0.037617353	1.78681556905075	1.42461176747619
FGGY	74.74408622	-0.633212493	0.263735447	-2.400938136	0.016353101	0.037648556	1.78639988095537	1.42425167638913
UQCC1	697.4936169	-0.282787549	0.117839737	-2.399763917	0.016405649	0.037764699	1.78500658444626	1.42291397245655
RP11-173M11.2	3.055197014	3.555712123	1.481821256	2.399555351	0.016414998	0.037781384	1.78475916584899	1.42272213713537
AOC2	35.47501546	0.759812075	0.316697174	2.399175419	0.016432041	0.037815771	1.78430849012633	1.4223270406432
CEP55	1024.131957	-0.166685529	0.069478024	-2.399111541	0.016434908	0.03781753	1.78423272268696	1.42230683991194
ZNF629	1571.211592	0.236009908	0.098377261	2.399029057	0.01643861	0.037821211	1.78413490789398	1.42226456956296
PWWP2A	396.5465446	-0.458007174	0.190971026	-2.398307136	0.016471048	0.037890994	1.783278767185	1.42146400166476
RP11-541G9.1	2.988443798	-3.993539669	1.665219919	-2.39820556	0.016475616	0.037896657	1.78315833877343	1.42139909901576
RP11-290F20.3	25.21281255	-1.055125194	0.440055364	-2.397710107	0.016497916	0.037943098	1.78257091195953	1.42086721247275
OSGEPL1	137.4442623	-0.400298984	0.166957943	-2.397603718	0.016502708	0.037949266	1.7824447846977	1.42079661964287
UBL7	1786.157261	0.176693806	0.07372075	2.396798814	0.016539002	0.038024603	1.78149070028345	1.41993531155003
C6orf15	29.0762609	1.252459016	0.522558284	2.396783391	0.016539698	0.038024603	1.78147242453746	1.41993531155003
TNRC6C-AS1	202.6003503	0.362192915	0.151140235	2.396403006	0.016556875	0.038059227	1.78102163001046	1.41954003667547
PARP1	5049.765005	0.145457972	0.060703026	2.396222768	0.016565019	0.038073083	1.78080806164798	1.41938195439982
RP11-390E23.6	18.52876135	-1.189911739	0.497001739	-2.394180233	0.016657561	0.038280889	1.77838858767022	1.41701798512426
DPP8	778.9766116	-0.233855046	0.097706179	-2.393451972	0.016690666	0.038352068	1.77752633352122	1.41621121328543
RP11-355N15.1	4.032050001	-3.0679371	1.28198912	-2.393106971	0.01670637	0.038383247	1.77711790439916	1.41585828925308
RASD2	74.26214653	0.597440338	0.249659294	2.393022617	0.016710211	0.038387169	1.77701806623126	1.41581391531197
CTA-29F11.1	32.79984899	-0.912208428	0.381253844	-2.392653718	0.01672702	0.038420875	1.77658142382141	1.41543274870534
HMGXB4	516.5890331	-0.220504998	0.092163589	-2.392539173	0.016732242	0.038427962	1.77644586280378	1.41535264742802
ACBD3	882.8693553	-0.177567986	0.074219682	-2.392464933	0.016735627	0.038430829	1.77635801216553	1.41532024717129
OGFOD2	137.9035398	-0.589755233	0.246515952	-2.392361335	0.016740352	0.038436772	1.77623541432063	1.41525309242527
COG4	774.5059426	0.199460112	0.083377035	2.392266801	0.016744665	0.038441767	1.77612353669424	1.41519665792565
CYB5RL	160.7187291	-0.61099661	0.255433807	-2.391995867	0.016757031	0.038465246	1.77580292690737	1.41493148573758
HOXC-AS1	15.46829362	-1.211459875	0.506516543	-2.391747894	0.016768356	0.03848633	1.77550951432457	1.41469350061599
