	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
CNIH4	2077.40358332446	0.10358363702244	0.0869533969021843	1.19125463423774	0.233553637419455	0.403253308206095	0.631613364518796	0.631613364518796
ZNF56P	105.541399030463	-0.367540660393036	0.308587293874621	-1.19104275415296	0.233636801166407	0.403359954097256	0.631458748525856	0.631458748525856
FGF11	32.5955129208756	-0.670655017860404	0.563135782911022	-1.19092950263892	0.233681261428421	0.40339363034488	0.631376111675024	0.631376111675024
CPA2	21.6020064113626	0.89067854130664	0.747913735641487	1.19088405368395	0.233699105458407	0.40339363034488	0.631342949975	0.631342949975
ENSG00000273416	10.1738529508165	-1.25166285167994	1.05113200610265	-1.19077608179853	0.23374150092326	0.403429869429077	0.631264171553774	0.631264171553774
VKORC1	364.887231834552	0.208640562400017	0.175272778621565	1.19037630395817	0.23389852227718	0.403663924146033	0.63097252196551	0.63097252196551
LINC00629	32.3305127999148	-0.733976584685662	0.616641181948382	-1.1902814897418	0.233935773566839	0.403691254806708	0.630903360599101	0.630903360599101
CAMK2D	1108.06201094691	-0.140774380982266	0.118286451138858	-1.19011416461391	0.234001523720442	0.403749244235462	0.630781314635902	0.630781314635902
SMAD4	2399.7863961259	0.107696621037529	0.0904947490310674	1.19008696295247	0.23401221380917	0.403749244235462	0.630761474848418	0.630761474848418
PRORP	396.060216018788	-0.232028755213107	0.195008034783915	-1.18984202610018	0.234108488101662	0.403878384662253	0.63058283974684	0.63058283974684
LINC02664	11.1855750640271	-1.12019289246561	0.941529587396563	-1.1897585667627	0.23414129883874	0.40389802565969	0.630521976837851	0.630521976837851
ENSG00000240143	36.0936492947949	0.633345440114981	0.532378662986389	1.18965218583746	0.2341831255639	0.403933214384215	0.630444401913141	0.630444401913141
PRPF39	1761.02040888603	0.136676191939605	0.114929782985438	1.18921473955034	0.234355175815658	0.404164910762717	0.630125450493003	0.630125450493003
SYNJ1	1131.29898178007	0.139056690212832	0.116933536151662	1.18919426187946	0.234363232000036	0.404164910762717	0.63011052145944	0.63011052145944
SIRT4	162.78786426265	-0.307242456673408	0.25837211194152	-1.18914713497775	0.234381773086734	0.404164910762717	0.630076164648987	0.630076164648987
AASDH	888.368598678257	0.148997497826736	0.125320773599304	1.18892896642288	0.234467620448547	0.404275963877761	0.629917124085206	0.629917124085206
PXDN	11496.0149043698	-0.074049258109564	0.06228580475791	-1.18886250883931	0.234493775334413	0.40428408257079	0.629868681195363	0.629868681195363
CAMTA2	2246.16656262859	0.112690776580528	0.0947949834008481	1.18878417968603	0.234524605019801	0.404300258731438	0.629811586792145	0.629811586792145
MIR142HG	2399.84262901866	0.562774929819507	0.473456794241284	1.1886510800238	0.234576998493384	0.40435360265168	0.629714574987501	0.629714574987501
PRDM10	897.199267371985	-0.143380695477767	0.120671189657094	-1.18819327036723	0.234757274404787	0.404606741371104	0.629380941405152	0.629380941405152
ENSG00000259097	25.148966743806	-0.767224949792412	0.645720312450931	-1.18816914227197	0.234766778267314	0.404606741371104	0.629363359877521	0.629363359877521
TMEM183BP	160.219358123727	0.299896530226447	0.252516059667982	1.18763349396772	0.234977835993188	0.404933466158478	0.628973100110423	0.628973100110423
MYADML2	23.2557604774	-0.85682374808752	0.721548107967354	-1.18747972398021	0.235038449708714	0.405000897208315	0.628861086109517	0.628861086109517
PA2G4P5	71.9658541726558	-0.465226005068638	0.391857129930476	-1.18723373784517	0.235135436599023	0.405130985771701	0.628681914645077	0.628681914645077
LRRFIP2	2773.90545302056	0.0962718450184957	0.0811053955511366	1.1869968004508	0.235228882555598	0.405254950197	0.628509354515927	0.628509354515927
ENSG00000269951	28.0521453958261	0.707080898670818	0.595828777441404	1.18671827451361	0.235338764266122	0.405407205079106	0.628306531301317	0.628306531301317
PGM5P2	16.1333872243472	-0.938702092613722	0.791194521779649	-1.18643654218217	0.235449947891436	0.405561674680323	0.628101401337056	0.628101401337056
GAMT	4368.92716041813	0.112161814982262	0.0945422589901772	1.18636698742216	0.23547740289498	0.40557190698705	0.628050762712931	0.628050762712931
MRM2	28.9925750655991	0.689204431507212	0.580964248126113	1.1863112639551	0.235499399975848	0.40557273789007	0.628010195063792	0.628010195063792
KIF9	184.014526596967	-0.279386434866424	0.235522089173442	-1.18624302224442	0.235526340668692	0.405582081661232	0.627960515425318	0.627960515425318
VPS8	2101.76431042758	-0.110799605926977	0.0934149889986268	-1.18610093642045	0.235582440787742	0.405641632379404	0.627857082956165	0.627857082956165
MAST4-AS1	26.2081550740303	-0.734629100794087	0.619651542657019	-1.1855519598064	0.235799283511006	0.405977924327882	0.627457518866414	0.627457518866414
EEF1GP5	173.382054005344	0.298028765123712	0.251407601342242	1.18544054965945	0.235843307133803	0.405991466512697	0.627376443845248	0.627376443845248
ENSG00000267053	20.8746833154893	-0.820340629034049	0.692023517931511	-1.18542304961843	0.23585022278821	0.405991466512697	0.627363709175988	0.627363709175988
ENSG00000260628	37.8131526654759	-0.62751506710409	0.529441640620022	-1.18523935210161	0.235922824906184	0.406079361971008	0.627230040245073	0.627230040245073
RAB11B	10674.3639905062	0.0796479622063083	0.0672103252570005	1.18505544946775	0.235995523927385	0.406140812559681	0.627096234114946	0.627096234114946
RRAD	9.96733688163852	-1.20314984377562	1.01528201774708	-1.1850400408405	0.23600161587071	0.406140812559681	0.627085023464935	0.627085023464935
TIGD4	135.753879138299	-0.36487801141885	0.307955916671403	-1.18483845143389	0.236081326355292	0.406240902156423	0.626938363542126	0.626938363542126
ESRRB	19.1664531975304	-0.939843851202659	0.793512027717702	-1.18441034083105	0.236250668763718	0.406489545370292	0.626626953443117	0.626626953443117
ENSG00000258515	22.4811908698249	-0.904433616502322	0.763668465332252	-1.18432756825808	0.23628341999309	0.406489545370292	0.626566751741048	0.626566751741048
PCDHGA10	145.090077244186	0.337694241677828	0.285140159748956	1.18430964608823	0.236290511811981	0.406489545370292	0.62655371700678	0.62655371700678
LINC01473	43.6840825766009	-0.563111153302114	0.475582018079631	-1.18404635140731	0.236394715106582	0.406631697643414	0.626362236867368	0.626362236867368
PISD	2265.77585918392	0.101814733644177	0.0860109807649046	1.1837411076903	0.236515561105307	0.406802449123735	0.626140280381376	0.626140280381376
NEDD4L	1131.28658002079	0.133253164062801	0.112576384238182	1.18366889258827	0.236544157455017	0.406814516210612	0.62608777438093	0.62608777438093
ENSG00000287156	11.9194679910052	-1.11394757043481	0.941279362213491	-1.18343991715199	0.236634845257513	0.406933357776809	0.625921303711451	0.625921303711451
QRICH1	7575.43295911999	-0.0763243212459816	0.0645217324229892	-1.18292423931858	0.236839174158093	0.407223644108638	0.625546461942379	0.625546461942379
ADK	5693.35974969039	0.0822543346264027	0.0695364399306854	1.18289539568598	0.236850606657111	0.407223644108638	0.625525498554778	0.625525498554778
ENSG00000289929	31.3733702047572	-0.82989849097358	0.701609024422206	-1.18285036549669	0.236868455660242	0.407223644108638	0.625492771463185	0.625492771463185
CWC25	3294.50685975659	0.0972505955365713	0.0822282032863523	1.18269148114431	0.236931441611983	0.407294784408854	0.625377303090999	0.625377303090999
KRTCAP3	34.0980739233355	-0.636877743710627	0.538591460469499	-1.18248763757868	0.237012267917804	0.407341845186341	0.625229174027379	0.625229174027379
PPM1L	1100.1500500061	-0.151077628121777	0.12776619555677	-1.18245383658347	0.237025672282418	0.407341845186341	0.625204612948641	0.625204612948641
ENSG00000287985	19.6746246793647	-0.910345011254956	0.769916651539344	-1.18239423635642	0.2370493090803	0.407341845186341	0.625161306166794	0.625161306166794
AMPD2	3068.71134800558	-0.0917915098657805	0.0776342474792309	-1.18235846738048	0.2370634954646	0.407341845186341	0.625135316282689	0.625135316282689
SEC23A	4202.74952052664	-0.10160653217984	0.0859360879484242	-1.18234998363925	0.237066860301276	0.407341845186341	0.625129152028563	0.625129152028563
EEF1A1P13	6163.45861555969	-0.0969025159634019	0.0819814023477842	-1.18200607928514	0.237203288679956	0.407539117289998	0.624879294036035	0.624879294036035
ENSG00000277252	60.6362002086996	-0.497152571697995	0.420655878851252	-1.18185100147808	0.237264826877633	0.407607696297299	0.624766638626953	0.624766638626953
ENSG00000265511	28.3845203340441	-0.696630094275968	0.589526699759747	-1.18167691906044	0.237333919950005	0.407689240475446	0.624640187638697	0.624640187638697
ENSG00000261351	73.4485409821935	0.441421694275452	0.373605872309676	1.18151701295949	0.237397398987085	0.40772574568357	0.624524043644885	0.624524043644885
RECK	1440.71070541969	0.123152779339295	0.104232988948463	1.18151441862793	0.237398428975803	0.40772574568357	0.624522159388998	0.624522159388998
FAM21EP	28.4734753353019	0.698116739893478	0.590950159868177	1.18134622393402	0.237465211541004	0.40780328894593	0.624400005165045	0.624400005165045
RPS7P14	38.4081855006767	0.60798979090151	0.514823116670986	1.18096831943556	0.237615308865493	0.408023882986282	0.62412558245503	0.62412558245503
ZNF283	262.795252158864	-0.240308483445245	0.203495520122469	-1.18090306509264	0.237641233578782	0.408031231823811	0.624078201897658	0.624078201897658
H3P47	645.824812136442	0.177433043328517	0.150324334645735	1.18033479906409	0.237867082839885	0.408351372103787	0.623665653507535	0.623665653507535
NOS2	22.6258554495316	-0.845241375217771	0.716109065194712	-1.1803249201823	0.237871010401129	0.408351372103787	0.623658482678879	0.623658482678879
NDUFA13	184.955438405152	-0.282901466489278	0.239696860809969	-1.1802468565225	0.23790204789345	0.408367465383302	0.623601819480192	0.623601819480192
FAM229B	601.826255100438	-0.163859040782964	0.138844338168407	-1.18016364905147	0.237935133672958	0.408387071371114	0.623541424992119	0.623541424992119
MRPL20-AS1	2643.60637430874	0.102608059086946	0.0869537885673804	1.18002976957623	0.237988374976777	0.408441265175457	0.623444256417196	0.623444256417196
RRM2P2	36.7058982620451	0.689864184244573	0.584664999733152	1.17993070315383	0.238027777211238	0.408471700337647	0.62337235897018	0.62337235897018
ENSG00000287729	13.0758340103055	-1.04442151642108	0.885674756557717	-1.17923821209532	0.238303334137163	0.408907350429606	0.622869881332763	0.622869881332763
GK3	10.008584990364	-1.2104548632071	1.02658890600409	-1.17910378353756	0.238356852210457	0.408932872081342	0.622772358591501	0.622772358591501
H1-5	132.746319813708	-0.395163687269214	0.335142405390536	-1.17909187531413	0.238361593466118	0.408932872081342	0.622763719944562	0.622763719944562
GNB3	68.6313187260606	-0.495841464310608	0.4206015921909	-1.17888632263084	0.238443444699108	0.409036070254153	0.622614612714862	0.622614612714862
RFWD3	9040.84445538513	0.0816850665137309	0.0692988847757639	1.17873565755129	0.238503452245633	0.409101781463369	0.622505330332976	0.622505330332976
HEXIM1	4977.86707462897	0.0914363839857043	0.0775819392006158	1.17857822230072	0.238566167632554	0.409145589688778	0.622391145964522	0.622391145964522
GNA14	13.6126311484549	-1.00419367318972	0.852049515578221	-1.17856257744394	0.238572400501779	0.409145589688778	0.622379799572124	0.622379799572124
ENSG00000248795	54.8649335453937	-0.504888587546647	0.428438402956377	-1.17843915032531	0.238621577566656	0.409192700692171	0.622290287428344	0.622290287428344
C18orf21	590.690685021767	0.165319779857639	0.140303301553808	1.17830284837764	0.23867589266105	0.409248613112011	0.622191444474621	0.622191444474621
TMEM161B-DT	474.576141009365	-0.21384210753924	0.181517598793745	-1.17807919981481	0.238765033493615	0.409336636429882	0.62202927416192	0.62202927416192
USP40	943.582209424095	-0.138072492925059	0.117202770676311	-1.17806509290114	0.238770656950983	0.409336636429882	0.622019045663598	0.622019045663598
CYC1	13031.1751678546	0.0804308967631802	0.06830761635937	1.17748065369503	0.239003714857322	0.409698920503354	0.621595348719235	0.621595348719235
RPS20P10	143.672857668465	-0.34164813690988	0.290203372047829	-1.1772714234815	0.239087188975829	0.409804746261443	0.621443694089846	0.621443694089846
UBE2FP3	19.7851751250024	-0.859248342257107	0.729923282231159	-1.17717623642671	0.239125171441674	0.409832585402945	0.621374705595506	0.621374705595506
AGO3	1449.47416604039	-0.117364215603909	0.0997071195055958	-1.17708962194341	0.239159736895058	0.409839194004505	0.621311933028637	0.621311933028637
HMGN1P4	37.4018138684583	0.615594326249986	0.523014005196479	1.17701308212335	0.239190284761163	0.409839194004505	0.621256464149779	0.621256464149779
NPR3	13.7870438637062	-1.02384441715842	0.86987398465199	-1.17700314668915	0.239194250301711	0.409839194004505	0.621249264032502	0.621249264032502
ENSG00000230626	156.044676218968	0.316305056825504	0.268782825751629	1.17680531090847	0.239273222365117	0.409937245733419	0.621105901594585	0.621105901594585
ENSG00000286064	126.524236349283	-0.334453007674014	0.284300044921896	-1.17640856428952	0.239431651048441	0.410171397120517	0.620818439697803	0.620818439697803
PTGES3P3	65.8017728201449	0.480834320524042	0.408905685661899	1.17590519619631	0.239632762219709	0.410478618864492	0.620453806155246	0.620453806155246
TRIM67	23.3600445756772	-0.783533378123067	0.666448220190418	-1.17568530365224	0.239720653482844	0.41059186251182	0.620294547079315	0.620294547079315
TRIM56	6903.04021649321	0.0843344404505973	0.07177962749138	1.17490774747647	0.240031625704482	0.411062537996704	0.619731533438084	0.619731533438084
RAB1C	78.4311489646344	0.418425738814157	0.356140608877435	1.17488915440743	0.240039065209682	0.411062537996704	0.619718073186841	0.619718073186841
CCDC157	143.643562677249	0.320479548891323	0.272841852588069	1.17459819984134	0.240155503847463	0.4111576584623	0.619507455815807	0.619507455815807
FUBP3	5906.71467718484	0.085041738536096	0.0724027859522643	1.17456445104425	0.240169012531994	0.4111576584623	0.619483027551369	0.619483027551369
HSD17B8	2032.55679304844	0.107454502412866	0.0914854763241199	1.1745525817909	0.240173763584138	0.4111576584623	0.619474436370937	0.619474436370937
ENSG00000274828	76.8063516041116	0.431333149076002	0.367238196410782	1.17453236970352	0.24018185427759	0.4111576584623	0.61945980661169	0.61945980661169
CDV3	13478.3790630153	0.0734238382655204	0.0625270118055012	1.17427390411548	0.240285332362245	0.41129744850274	0.6192727388447	0.6192727388447
KIAA0825	59.2741857475173	-0.483881142686218	0.41209801021633	-1.17418946631702	0.240319144294738	0.411317306492087	0.619211631067133	0.619211631067133
NUP155	5215.76374808964	-0.0845628191128113	0.0720226777594432	-1.17411378948242	0.240349450870855	0.411317306492087	0.619156865771782	0.619156865771782
RHBDL1	278.813348892631	0.28193347100737	0.240134389610694	1.17406537008065	0.2403688429768	0.411317306492087	0.619121827019493	0.619121827019493
ZNF596	371.836341947168	0.215519430604444	0.183572805961446	1.17402699967286	0.240384211215496	0.411317306492087	0.619094060825576	0.619094060825576
PIK3C2B	2239.14175430397	0.104891618044907	0.0894078358408078	1.17318148972612	0.240723033294735	0.411859675135147	0.618482352790136	0.618482352790136
ENSG00000234337	70.3569909572275	0.464099152684665	0.395741310287654	1.17273365357618	0.240902631353441	0.412108655981878	0.618158456223998	0.618158456223998
ZNF337-AS1	177.766806316869	-0.285246519294422	0.243237131371775	-1.17270960106185	0.240912279927871	0.412108655981878	0.618141062313865	0.618141062313865
LAMC1	27.7634434847796	-0.699758934159083	0.596787981281091	-1.17254193466992	0.240979546222935	0.412186319376513	0.618019817754946	0.618019817754946
STAG3L1	204.355091287441	-0.273225068478159	0.23309775779052	-1.17214799090303	0.241137645072786	0.412419320202059	0.617734984682048	0.617734984682048
ENSG00000287064	12.2976144995788	1.06265512990208	0.906651549141525	1.17206564187561	0.241170702891121	0.412436071891558	0.617675450866514	0.617675450866514
ENSG00000272717	67.0977978191101	-0.465261590565819	0.396975936243378	-1.17201459355102	0.241191197100023	0.412436071891558	0.617638546949175	0.617638546949175
CCBE1	44.0349388948435	0.558646371243115	0.476689351906555	1.17192962043051	0.2412253137084	0.412456996709029	0.617577120134577	0.617577120134577
ARID3BP1	36.2421563873803	0.647954827837968	0.553074753251347	1.1715501820122	0.241377699249581	0.412680120492822	0.617302856609157	0.617302856609157
GCNA	81.2702807131163	-0.423689022709586	0.361852139921605	-1.17088991874244	0.241643027860764	0.413096283504422	0.616825731066296	0.616825731066296
ENSG00000269940	42.4112846871672	0.592647589737045	0.506254325583206	1.17065190317992	0.24173872538667	0.413222407713468	0.616653772122059	0.616653772122059
CEMIP	36.8554110767348	-0.604976359932591	0.516822236305744	-1.17056952552385	0.241771852701419	0.413241562723226	0.61659426149015	0.61659426149015
ENSG00000238832	12.1691600332277	1.09444674437505	0.935416505302009	1.17001008446146	0.241996910605542	0.413588736339535	0.616190178298618	0.616190178298618
SLC18A2	50.0607187878446	-0.565134833231938	0.483089781915036	-1.16983396128079	0.242067793810254	0.413672376132455	0.616062987926729	0.616062987926729
MT-ATP6	52796.4996871738	0.487978302116561	0.417279121190638	1.16942899209573	0.242230834651982	0.413895774833511	0.615770574376904	0.615770574376904
ENSG00000236887	10.9697417379207	1.13179919109662	0.967845907094263	1.16940019356448	0.242242431899535	0.413895774833511	0.615749782226063	0.615749782226063
EXOC3	3572.68766230604	-0.0903398687479928	0.077275063625153	-1.16906883682703	0.242375898268056	0.414086284053936	0.615510568373734	0.615510568373734
TUFM	16565.2328936969	0.0781044000390232	0.0668209649239646	1.16886070304279	0.242459758406929	0.414176875292101	0.615360331915562	0.615360331915562
GFRA3	407.595634296331	0.191836188084984	0.164126936747321	1.16882817584247	0.242472865934095	0.414176875292101	0.615336854317087	0.615336854317087
LINC02298	72.7221339740437	-0.495293895929979	0.423860907830481	-1.16852931416848	0.242593321926957	0.414345085770142	0.615121158499087	0.615121158499087
WDPCP	585.258805865535	-0.172333665269942	0.147496180015131	-1.16839409164538	0.242647837097022	0.414400650218877	0.615023575525348	0.615023575525348
MT-RNR2	211363.832705556	0.291344868308448	0.249438770119129	1.16800154270046	0.242806142612712	0.414608103133405	0.614740330491917	0.614740330491917
FANCF	2108.04035275694	-0.102032464230261	0.0873577729811211	-1.16798380668783	0.242813296832677	0.414608103133405	0.614727534306259	0.614727534306259
GLYCTK-AS1	19.8677810844316	0.874018361418923	0.748433410420153	1.16779709356945	0.242888620764855	0.414674475446272	0.614592831241777	0.614592831241777
ENSG00000287769	108.021429399312	0.362429878475596	0.310358436156459	1.16777840152825	0.242896162425215	0.414674475446272	0.614579346663451	0.614579346663451
ABHD17AP5	70.437792970731	0.464563786062643	0.397851417434089	1.16768161606363	0.242935214999029	0.414703589418338	0.61450952689414	0.61450952689414
PSMC1P5	24.91498126361	0.741394180206291	0.634970317728121	1.16760446828278	0.242966347002008	0.414719178498267	0.61445387588093	0.61445387588093
RPS19P1	45.0071963929927	0.547676663255949	0.469111179561525	1.16747732119251	0.243017661708355	0.41476921148612	0.61436216218875	0.61436216218875
FOXO1	30.0664797174805	-0.671011905383089	0.574860016333595	-1.16726139637044	0.243104823262361	0.41488041130896	0.614206424556712	0.614206424556712
KATNBL1	1500.98726139481	0.119531979612986	0.102507134937111	1.16608448461972	0.243580289045412	0.41565420736807	0.613357858506982	0.613357858506982
CEROX1	15.3122672661264	-1.04052590367982	0.892594067135471	-1.16573248914716	0.243722620092637	0.415859441651548	0.613104161724091	0.613104161724091
SWAP70	2715.19715287136	-0.0983255108481578	0.0843573411621012	-1.16558333268489	0.243782949839853	0.415878808111467	0.612996672177056	0.612996672177056
ZNRF2	1983.86516872282	0.111092607070319	0.0953109507924613	1.16558072442507	0.243784004903588	0.415878808111467	0.612994792606042	0.612994792606042
TMEM30A-DT	27.1709922918302	-0.705380665285459	0.605202355538469	-1.16552861837072	0.243805082926924	0.415878808111467	0.612957244311961	0.612957244311961
BACH1-IT1	13.7139679266046	-1.01081128169614	0.867287165671074	-1.16548626764702	0.24382221565158	0.415878808111467	0.612926726546436	0.612926726546436
ARL8B	4094.18482589899	-0.0931552000266979	0.0799386330699014	-1.16533391239302	0.24388385702552	0.415901721848515	0.612816945224441	0.612816945224441
CRTC1	1323.79183141286	-0.146410327270287	0.125640011751389	-1.16531609022767	0.24389106840596	0.415901721848515	0.612804103798739	0.612804103798739
SAXO1	13.8667784789186	1.05984006403469	0.909541222839853	1.1652468710825	0.243919077960109	0.415901721848515	0.612754230318609	0.612754230318609
HNRNPA1P41	26.6641839647438	0.719809879009638	0.617737972666585	1.1652349553686	0.243923899886328	0.415901721848515	0.612745645031767	0.612745645031767
GAS1	72.5127735101126	0.48755548918423	0.418514393473451	1.16496707589379	0.244032320216444	0.416048952554959	0.612552650865773	0.612552650865773
ENSG00000236514	21.9070294830627	-0.779494374484707	0.669202197131828	-1.16481143939094	0.244095327374179	0.416118739042381	0.612440534040546	0.612440534040546
PNPLA7	247.80057476989	-0.251610134250454	0.216022055603101	-1.16474280159957	0.244123118008108	0.416128483368374	0.612391091750557	0.612391091750557
ENSG00000289236	16.6362766199335	0.999172165084188	0.858035167552656	1.1644885930889	0.24422606339523	0.416266321976806	0.612207990740341	0.612207990740341
ZNF670-ZNF695	19.7086212689338	0.823790695972448	0.707488212248816	1.16438787489329	0.244266859104943	0.416298215440491	0.612135451913928	0.612135451913928
ENSG00000203279	50.4866547601098	0.517212660523948	0.444239521058949	1.1642653028507	0.244316513127459	0.416345198785548	0.612047178471633	0.612047178471633
BMS1P12	20.1201663341485	-0.811253875878597	0.696839714634262	-1.16419006959783	0.24434699368188	0.416359502657247	0.611992999936002	0.611992999936002
SLC45A1	13.5842391525114	1.01673944854507	0.874036852409819	1.16326839736998	0.244720623477003	0.416958466482735	0.611329429565888	0.611329429565888
TFAM	5101.51866489038	-0.0874583311104478	0.0751896111857081	-1.16317041318963	0.24476036811726	0.416988495199138	0.611258902300138	0.611258902300138
ENSG00000275630	20.5680626893695	0.814587123831245	0.700362484492437	1.16309360062538	0.24479152822998	0.416996331169757	0.611203616373848	0.611203616373848
BOLA3P3	12.5989943866847	1.1123560198785	0.956419521101376	1.16304194481262	0.244812484713116	0.416996331169757	0.611166438226811	0.611166438226811
ALG1L8P	30.9692075922392	-0.700183815623185	0.602056960042869	-1.16298599981857	0.244835182714058	0.416996331169757	0.611126174105395	0.611126174105395
CXXC5-AS1	9.8483026956367	-1.17984308339365	1.01454093926244	-1.16293294605873	0.244856709047904	0.416996331169757	0.611087991859913	0.611087991859913
C19orf44	320.902590803689	-0.217389738486679	0.186939779240158	-1.16288646199482	0.244875570847658	0.416996331169757	0.611054538579856	0.611054538579856
BCLAF1P1	54.6603037719455	0.520204940470007	0.447391508113248	1.16275103804234	0.244930527523969	0.417052242286544	0.610957082131498	0.610957082131498
STON1	142.172829503165	0.322256765547302	0.277188683276284	1.1625899071287	0.244995927670342	0.417098151393005	0.610841134431376	0.610841134431376
PAGR1	1653.86561796761	0.112526118128838	0.0967923385272081	1.16255191104001	0.245011351386163	0.417098151393005	0.610813794287832	0.610813794287832
PANK1-AS1	24.8528335749712	0.76006126944551	0.653812276346544	1.16250687994523	0.245029631697473	0.417098151393005	0.610781392759768	0.610781392759768
VPS72	4358.23494017104	0.0861174522826448	0.0740836661370754	1.16243507878381	0.24505878126015	0.417098151393005	0.610729730676352	0.610729730676352
LINC01354	11.1124991269254	-1.10448366041879	0.950165334419029	-1.16241207757186	0.245068119719321	0.417098151393005	0.610713181324419	0.610713181324419
NEB	36.3834127481841	-0.613288429158886	0.527677225608901	-1.1622416117186	0.245137336394436	0.41717829090652	0.610590537156008	0.610590537156008
EXT2	4038.87733721692	0.0919839187537985	0.0791582980943837	1.16202496728925	0.245225323404612	0.417290356697991	0.610434684043438	0.610434684043438
ENSG00000225568	24.0853086523359	0.756888884734359	0.651509825744655	1.16174592435234	0.245338685311818	0.417445577833115	0.610233966295055	0.610233966295055
CPT1B	46.7985222880057	-0.559247059110422	0.481457984472278	-1.16156980909437	0.245410251505252	0.417529661653927	0.610107299477104	0.610107299477104
MAN1C1	12.2881942192295	1.06121270325481	0.913659083755925	1.16149745799309	0.245439656340673	0.417542005385618	0.610055265820478	0.610055265820478
AKAP13	3155.04952339595	-0.101072098945754	0.0870335588154213	-1.16130031129837	0.245519792971096	0.417640644044228	0.609913490784887	0.609913490784887
KRR1	2713.14905635791	-0.104216456253062	0.0897787968165258	-1.1608136881812	0.245717675172103	0.41793953755024	0.609563602357453	0.609563602357453
ATG4C	1698.02118958689	0.116569862699315	0.100438072552776	1.16061429432611	0.24579878970994	0.418007498070288	0.609420259869373	0.609420259869373
CKS1B	5477.45411673246	0.080210952849061	0.0691114166606109	1.1606035113266	0.245803176829648	0.418007498070288	0.609412508468806	0.609412508468806
MARCHF5	4558.50044837984	0.0873814095269283	0.075295332037262	1.16051562776408	0.245838934763677	0.418007498070288	0.609349334574243	0.609349334574243
ENSG00000285668	14.8739009332331	-0.971782726609706	0.837395118658738	-1.1604829129721	0.245852246641407	0.418007498070288	0.609325818695732	0.609325818695732
VEZF1P1	21.8769851483506	-0.778953188418893	0.671255039533287	-1.16044296510681	0.245868502392624	0.418007498070288	0.609297104092702	0.609297104092702
ANAPC1P1	32.9578973437737	-0.651985043152572	0.561932730588076	-1.16025461351976	0.245945157355586	0.418100113744264	0.609161724251029	0.609161724251029
RPL7P10	123.556843704833	-0.35005159249547	0.301732236965992	-1.16013985119835	0.245991871315985	0.418141818410968	0.609079243713449	0.609079243713449
USP6NL	1796.90053880958	-0.109687560499449	0.0945584544556421	-1.15999739135863	0.246049868193783	0.418160563663298	0.608976863276632	0.608976863276632
IFT20	1138.63236067646	0.130047960631651	0.112111106022511	1.15999177285379	0.246052155741822	0.418160563663298	0.608972825620039	0.608972825620039
ENSG00000272078	32.9652586049084	-0.643944165746867	0.555148541672879	-1.15994930619184	0.246069446327355	0.418160563663298	0.608942307935559	0.608942307935559
ENSG00000273437	14.6549274559167	1.04457992114603	0.900670363148235	1.15978049671221	0.246138186658753	0.418239675203187	0.608821003247033	0.608821003247033
SEC14L2	58.0408867571575	0.498670308424439	0.430081744495374	1.15947797089026	0.246261410839531	0.418411343464263	0.60860363677014	0.60860363677014
TRBV19	158.256788928186	-0.31938137059819	0.275477255944368	-1.15937473496065	0.246303470574169	0.41844509046446	0.608529468629466	0.608529468629466
CRAT	1126.93499541227	-0.128885523433869	0.111186529693587	-1.15918289552752	0.246381641962192	0.418517416452722	0.608391654833666	0.608391654833666
NDUFB4P12	24.0758883719866	0.756135217816148	0.652312341688328	1.15916129358997	0.24639044548259	0.418517416452722	0.608376137232618	0.608376137232618
HNRNPKP2	211.449532877306	0.273422603213145	0.236102823333449	1.15806579249156	0.246837188335126	0.419238475295564	0.607589409176684	0.607589409176684
ENSG00000270083	17.2482296093715	-0.887274598542343	0.766277905576732	-1.15790184224944	0.246904095654388	0.419271119069734	0.607471705915181	0.607471705915181
HCG11	29.4802324564044	0.740303823256403	0.639400338913312	1.15780955717756	0.246941762343672	0.419271119069734	0.607405456760413	0.607405456760413
USP2-AS1	48.6764549810412	-0.530927518049738	0.458566166562507	-1.15779915040323	0.246946010181717	0.419271119069734	0.607397986186222	0.607397986186222
BLTP3B	1260.08603543297	-0.129837943021931	0.112142164493604	-1.15779772584411	0.246946591662364	0.419271119069734	0.607396963559702	0.607396963559702
ZDHHC20P4	40.3654817178108	-0.584186542940616	0.504589461144249	-1.15774622326805	0.246967614776422	0.419271119069734	0.607359992675633	0.607359992675633
LINC01521	472.716760286186	-0.180813027096985	0.156244780268855	-1.1572420325713	0.247173489302387	0.419582840777965	0.606998111524575	0.606998111524575
APAF1	1582.79588669667	-0.125588873473508	0.108535194916639	-1.1571257928819	0.247220970115303	0.419598397348912	0.606914693700139	0.606914693700139
PFKP	15465.0289420034	0.0724687543645128	0.0626290637349208	1.15711061355218	0.247227170938113	0.419598397348912	0.606903800816108	0.606903800816108
DDR1	3395.28726228762	0.0884640085149073	0.076457747864162	1.15703131449904	0.247259566720073	0.419615581749453	0.606846896117596	0.606846896117596
LMF1	996.046006070048	-0.134091822158745	0.115898447900025	-1.15697685852026	0.247281815163899	0.419615581749453	0.606807820008922	0.606807820008922
MOB3C	855.79572800167	0.141062783587376	0.121959057961581	1.1566404820199	0.247419275659151	0.419811049995558	0.606566468868966	0.606566468868966
